home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Cardiff,West Ham,1/11/2014,L,0,2,Mason L. (Eng),,Cardiff City Stadium (Cardiff),0.63,0.37,19,10,7,3,8,7,,,17,8,8,7,1,1,1,7,7,16,1,5,4 - 3 - 3,4 - 3 - 3,"[u'Campbell F.', u'Caulker S.', u'Hudson M. ', u'John D.', u'Kim Bo-Kyung', u'Marshall D. ', u'Medel G.', u'Noone C.', u'Odemwingie P.', u'Theophile-Catherine K.', u'Whittingham P.']","[u'Adrian ', u'Cole C.', u'Collison J.', u'Demel G.', u'Downing S.', u'Jarvis M.', u'Johnson R.', u'Noble M. ', u'Rat R.', u'Taylor M.', u'Tomkins J.']","[u'Bellamy C.', u'Cornelius A.', u'Eikrem M.', u'Gunnarsson A.', u'Lewis J.', u'McNaughton K.', u'Turner B.']","[u'Carroll A.', u'Cole J.', u'Diame M.', u'Diarra A.', u'Jaaskelainen J.', u'Maiga M.', u'McCartney G.']","[(u'Bellamy C.', u'Odemwingie P.'), (u'Carroll A.', u'Cole C.'), (u'Cornelius A.', u'Hudson M.'), (u'Eikrem M.', u'Medel G.'), (u'Diarra A.', u'Collison J.'), (u'McCartney G.', u'Demel G.')]",Solskjaer O. G.,Allardyce S.
Manchester City,Swansea,12/1/2013,W,3,0,Clattenburg M. (Eng),,Etihad Stadium (Manchester),0.45,0.55,22,9,7,4,11,5,,,10,10,5,4,3,2,4,4,6,8,1,0,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Aguero S.', u'Clichy G.', u'Demichelis M.', u'Fernandinho', u'Lescott J.', u'Nasri S.', u'Navas J.', u'Negredo A.', u'Pantilimon C. ', u'Toure Y.', u'Zabaleta P.']","[u'Canas J.', u'Davies B.', u'de Guzman J.', u'Flores C.', u'Hernandez P.', u'Pozuelo A.', u'Shelvey J.', u'Tiendalli D.', u'Tremmel G. ', u'Vazquez A.', u'Williams A.']","[u'Dzeko E.', u'Garcia J.', u'Hart J.', u'Kolarov A.', u'Milner J.', u'Richards M.', u'Rodwell J.']","[u'Amat J.', u'Donnelly R.', u'Dyer N.', u'Lamah R.', u'Routledge W.', u'Taylor N.', u'Vorm M.']","[(u'Dzeko E.', u'Aguero S.'), (u'Dyer N.', u'Pozuelo A.'), (u'Kolarov A.', u'Navas J.'), (u'Milner J.', u'Negredo A.'), (u'Routledge W.', u'Hernandez P.')]",Pellegrini M.,Laudrup M.
Manchester City,Southampton,4/5/2014,W,4,1,Foy C. (Eng),,Etihad Stadium (Manchester),0.44,0.56,15,5,8,1,5,3,,,15,9,5,9,1,1,0,4,9,15,3,0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Demichelis M.', u'Dzeko E.', u'Fernandinho', u'Hart J. ', u'Kolarov A.', u'Kompany V. ', u'Nasri S.', u'Navas J.', u'Silva D.', u'Toure Y.', u'Zabaleta P.']","[u'Chambers C.', u'Cork J.', u'Davis S.', u'Fonte J.', u'Gazzaniga P. ', u'Lallana A. ', u'Lambert R.', u'Lovren D.', u'Rodriguez J.', u'Schneiderlin M.', u'Shaw L.']","[u'Garcia J.', u'Jovetic S.', u'Lescott J.', u'Milner J.', u'Negredo A.', u'Pantilimon C. ', u'Richards M.']","[u'Clyne N.', u'Cropper C. ', u'Guly', u'Gallagher S.', u'Hooiveld J.', u'Wanyama V.', u'Ward-Prowse J.']","[(u'Garcia J.', u'Fernandinho'), (u'Jovetic S.', u'Silva D.'), (u'Gallagher S.', u'Davis S.'), (u'Negredo A.', u'Dzeko E.'), (u'Wanyama V.', u'Cork J.'), (u'Ward-Prowse J.', u'Rodriguez J.')]",Pellegrini M.,Pochettino M.
Southampton,Stoke City,2/8/2014,D,2,2,Pawson C. (Eng),,St. Mary's Stadium (Southampton),0.6,0.4,17,5,5,4,7,1,,,18,7,7,4,0,4,2,3,7,14,0,4,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Boruc A. ', u'Clyne N.', u'Cork J. ', u'Davis S.', u'Fonte J.', u'Lallana A.', u'Lambert R.', u'Rodriguez J.', u'Schneiderlin M.', u'Shaw L.', u'Yoshida M.']","[u'Adam C.', u'Assaidi O.', u'Begovic A. ', u'Cameron G.', u'Crouch P.', u'Muniesa M.', u'Odemwingie P.', u'Pieters E.', u'Shawcross R. ', u'Walters J.', u'Whelan G.']","[u'Chambers C.', u'Davis K. ', u'Guly', u'Hooiveld J.', u'Isgrove L.', u'Wanyama V.', u'Ward-Prowse J.']","[u'Guidetti J.', u'Ireland S.', u""N'Zonzi S."", u'Palacios W.', u'Shotton R.', u'Sorensen T. ', u'Wilkinson A.']","[(u'Chambers C.', u'Clyne N.'), (u'Guidetti J.', u'Assaidi O.'), (u""N'Zonzi S."", u'Adam C.')]",Pochettino M.,Hughes M
Manchester United,Chelsea,8/26/2013,D,0,0,,,Old Trafford (Manchester),0.55,0.45,12,8,3,4,7,3,,,10,12,4,1,3,1,4,3,9,10,0,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Carrick M.', u'Cleverley T.', u'de Gea D. ', u'Evra P.', u'Ferdinand R.', u'Jones P.', u'Rooney W.', u'Valencia A.', u'van Persie R.', u'Vidic N.', u'Welbeck D.']","[u'Cahill G.', u'Cech P. ', u'Cole A.', u'de Bruyne K.', u'Hazard E.', u'Ivanovic B.', u'Lampard F.', u'Oscar', u'Ramires', u'Schurrle A.', u'Terry J.']","[u'Anderson', u'Buttner A.', u'Giggs R.', u'Kagawa S.', u'Lindegaard A.', u'Smalling C.', u'Young A.']","[u'Azpilicueta C.', u'Essien M.', u'Lukaku R.', u'Mata', u'Mikel J. O.', u'Schwarzer M.', u'Torres F.']","[(u'Azpilicueta C.', u'Hazard E.'), (u'Giggs R.', u'Welbeck D.'), (u'Mikel J. O.', u'Schurrle A.'), (u'Young A.', u'Valencia A.'), (u'Torres F.', u'de Bruyne K.')]",,
Arsenal,Swansea,3/25/2014,D,2,2,Probert L. (Eng),,Emirates Stadium (London),0.61,0.39,14,8,5,2,5,5,,,15,11,7,0,0,3,0,3,11,12,0,1,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Arteta M.', u'Cazorla S.', u'Flamini M.', u'Gibbs K.', u'Giroud O.', u'Mertesacker P.', u'Oxlade-Chamberlain A.', u'Rosicky T.', u'Sagna B.', u'Szczesny W. ', u'Vermaelen T. ']","[u'Bony W.', u'Britton L.', u'de Guzman J.', u'Flores C.', u'Michu', u'Rangel A.', u'Routledge W.', u'Shelvey J.', u'Taylor N.', u'Vorm M. ', u'Williams A. ']","[u'Bellerin H.', u'Fabianski L. ', u'Gnabry S.', u'Jenkinson C.', u'Kallstrom K.', u'Podolski L.', u'Sanogo Y.']","[u'Amat J.', u'Canas J.', u'Davies B.', u'Dyer N.', u'Hernandez P.', u'Tremmel G. ', u'Vazquez A.']","[(u'Davies B.', u'Taylor N.'), (u'Dyer N.', u'Michu'), (u'Kallstrom K.', u'Rosicky T.'), (u'Hernandez P.', u'Shelvey J.'), (u'Podolski L.', u'Oxlade-Chamberlain A.'), (u'Sanogo Y.', u'Giroud O.')]",Wenger A.,Monk G.
West Brom,Hull City,12/21/2013,D,1,1,Moss J. (Eng),,The Hawthorns (West Bromwich),0.6,0.4,14,6,3,3,5,2,,,17,8,9,2,1,2,2,2,8,15,2,1,4 - 3 - 3,3 - 1 - 4 - 2,"[u'Brunt C.', u'Foster B. ', u'Jones B.', u'Long S.', u'McAuley G.', u'Morrison J.', u'Mulumbu Y.', u'Olsson J.', u'Ridgewell L.', u'Sessegnon S.', u'Sinclair S. ']","[u'Bruce A.', u'Chester J.', u'Davies C. ', u'Elmohamady A.', u'Figueroa M.', u'Graham D.', u'Huddlestone T.', u'Livermore J.', u'McGregor A. ', u'Meyler D.', u'Sagbo Y.']","[u'Amalfitano M.', u'Berahino S.', u'Gera Z.', u'Lugano D.', u'Myhill B.', u'Vydra M.', u'Yacob C.']","[u'Boyd G.', u'Diagne-Faye A.', u'Fryatt M.', u'Harper S.', u'Koren R.', u'McShane P.', u'Rosenior L.']","[(u'Boyd G.', u'Graham D.'), (u'Berahino S.', u'Sinclair S.'), (u'Gera Z.', u'Ridgewell L.'), (u'Fryatt M.', u'Sagbo Y.'), (u'Vydra M.', u'Sessegnon S.')]",Downing K.,Bruce S.
West Ham,Liverpool,4/6/2014,L,1,2,Taylor A. (Eng),,Boleyn Ground (London),0.36,0.64,11,17,1,8,8,7,,,8,7,4,4,0,0,6,0,10,9,4,0,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Adrian ', u'Armero P.', u'Carroll A.', u'Demel G.', u'Diame M.', u'Downing S.', u'Noble M.', u'Nolan K. ', u'Reid W.', u'Taylor M.', u'Tomkins J.']","[u'Coutinho', u'Flanagan J.', u'Gerrard S. ', u'Henderson J.', u'Johnson G.', u'Mignolet S. ', u'Sakho M.', u'Skrtel M.', u'Sterling R.', u'Sturridge D.', u'Suarez L.']","[u'Cole C.', u'Cole J.', u'Jaaskelainen J. ', u'Jarvis M.', u'Johnson R.', u'Nocerino A.', u'Potts D.']","[u'Allen J.', u'Aspas I.', u'Cissokho A.', u'Jones B. ', u'Moses V.', u'Lucas Leiva', u'Toure K.']","[(u'Cole C.', u'Diame M.'), (u'Jarvis M.', u'Taylor M.'), (u'Nocerino A.', u'Nolan K.'), (u'Lucas Leiva', u'Coutinho'), (u'Toure K.', u'Sturridge D.')]",Allardyce S.,Rodgers B.
Manchester City,West Brom,4/21/2014,W,3,1,Dowd P. (Eng),,Etihad Stadium (Manchester),0.69,0.31,19,10,6,3,5,5,,,10,12,8,2,3,3,2,3,9,7,1,1,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Aguero S.', u'Clichy G.', u'Demichelis M.', u'Dzeko E.', u'Fernandinho', u'Garcia J.', u'Hart J. ', u'Kompany V. ', u'Nasri S.', u'Silva D.', u'Zabaleta P.']","[u'Amalfitano M.', u'Brunt C. ', u'Dawson C.', u'Dorrans G.', u'Foster B. ', u'Jones B.', u'Mulumbu Y.', u'Olsson J.', u'Ridgewell L.', u'Sessegnon S.', u'Vydra M.']","[u'Jovetic S.', u'Kolarov A.', u'Lescott J.', u'Milner J.', u'Negredo A.', u'Pantilimon C. ', u'Richards M.']","[u'Anichebe V.', u'Berahino S.', u'Lugano D.', u'Morrison J.', u'Myhill B. ', u'Reid S.', u'Yacob C.']","[(u'Jovetic S.', u'Aguero S.'), (u'Anichebe V.', u'Vydra M.'), (u'Kolarov A.', u'Dzeko E.'), (u'Berahino S.', u'Sessegnon S.'), (u'Milner J.', u'Silva D.'), (u'Morrison J.', u'Mulumbu Y.')]",Pellegrini M.,Mel P.
Hull City,Manchester City,3/15/2014,L,0,2,Mason L. (Eng),,KC Stadium (Hull),0.54,0.46,15,8,5,3,7,4,,,14,14,3,4,6,0,1,5,9,14,2,2,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Chester J.', u'Davies C. ', u'Elmohamady A.', u'Figueroa M.', u'Huddlestone T.', u'Jelavic N.', u'Livermore J.', u'Long S.', u'McGregor A. ', u'Meyler D.', u'Rosenior L.']","[u'Clichy G.', u'Demichelis M.', u'Dzeko E.', u'Fernandinho', u'Garcia J.', u'Hart J. ', u'Kompany V. ', u'Nasri S.', u'Silva D.', u'Toure Y.', u'Zabaleta P.']","[u'Aluko S.', u'Boyd G.', u'Bruce A.', u'Fryatt M.', u'Harper S. ', u'Koren R.', u'Sagbo Y.']","[u'Kolarov A.', u'Lescott J.', u'Milner J.', u'Navas J.', u'Negredo A.', u'Pantilimon C. ', u'Rodwell J.']","[(u'Aluko S.', u'Figueroa M.'), (u'Kolarov A.', u'Silva D.'), (u'Boyd G.', u'Meyler D.'), (u'Lescott J.', u'Toure Y.'), (u'Fryatt M.', u'Rosenior L.'), (u'Navas J.', u'Nasri S.')]",Bruce S.,Pellegrini M.
Newcastle Utd,Cardiff,5/3/2014,W,3,0,Atkinson M. (Eng),,St. James Park (Newcastle),0.54,0.46,22,16,6,3,5,8,,,8,10,10,6,0,2,3,3,9,6,1,0,4 - 4 - 1 - 1,4 - 4 - 1 - 1,"[u'Ameobi S.', u'Anita V.', u'Coloccini F. ', u'Debuchy M.', u'Dummett P.', u'Gouffran Y.', u'Krul T. ', u'Remy L.', u'Sissoko M.', u'Tiote C.', u'Williamson M.']","[u'Campbell F.', u'Caulker S. ', u'Fabio', u'Gunnarsson A.', u'John D.', u'Kim Bo-Kyung', u'Marshall D. ', u'Mutch J.', u'Turner B.', u'Whittingham P.', u'Zaha W.']","[u'Armstrong A.', u'de Jong L.', u'Elliot R. ', u'Gosling D.', u'Haidara M.', u'Taylor S.', u'Yanga-Mbiwa M.']","[u'Bellamy C.', u'Berget J.', u'Cowie D.', u'Eikrem M.', u'Jones K.', u'Lewis J. ', u'McNaughton K.']","[(u'Bellamy C.', u'Kim Bo-Kyung'), (u'Gosling D.', u'Gouffran Y.'), (u'Eikrem M.', u'Fabio'), (u'Haidara M.', u'Dummett P.'), (u'Jones K.', u'Campbell F.'), (u'Taylor S.', u'Anita V.')]",Pardew A.,Solskjaer O. G.
Crystal Palace,Hull City,1/28/2014,W,1,0,East R. (Eng),,Selhurst Park (London),0.38,0.62,13,13,3,4,10,7,,,9,14,8,3,1,2,4,2,14,8,4,0,4 - 4 - 2,3 - 1 - 4 - 2,"[u'Bolasie Y.', u'Chamakh M.', u'Delaney D.', u'Gabbidon D.', u'Jedinak M.', u'Jerome C.', u'Mariappa A.', u'Moxey D.', u'Puncheon J. ', u'Speroni J. ', u'Ward J.']","[u'Bruce A.', u'Davies C.', u'Elmohamady A.', u'Huddlestone T.', u'Jelavic N.', u'Livermore J.', u'Long S.', u'McGregor A. ', u'McShane P. ', u'Meyler D.', u'Rosenior L.']","[u'Bannan B.', u'Gayle D.', u'McCarthy P.', u""O'Keefe S."", u'Price L. ', u'Wilbraham A.', u'Williams J.']","[u'Boyd G.', u'Diagne-Faye A.', u'Fryatt M.', u'Harper S. ', u'Koren R.', u'Quinn S.', u'Sagbo Y.']","[(u'Boyd G.', u'Meyler D.'), (u'McCarthy P.', u'Bolasie Y.'), (u'Fryatt M.', u'Jelavic N.'), (u""O'Keefe S."", u'Gabbidon D.'), (u'Wilbraham A.', u'Chamakh M.'), (u'Quinn S.', u'Bruce A.')]",Pulis T.,Bruce S.
Aston Villa,West Ham,2/8/2014,L,0,2,Dean M. (Eng),,Villa Park (Birmingham),0.68,0.32,16,10,1,2,10,3,,,11,12,8,10,2,4,0,1,9,8,0,2,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Agbonlahor G. ', u'Bacuna L.', u'Baker N.', u'Benteke C.', u'Bertrand R.', u'Clark C.', u'Delph F.', u'Guzan B. ', u'Lowton M.', u'Weimann A.', u'Westwood A.']","[u'Adrian ', u'Cole C.', u'Collins J.', u'Demel G.', u'Downing S.', u'Jarvis M.', u'McCartney G.', u'Noble M.', u'Nolan K. ', u'Taylor M.', u'Tomkins J.']","[u'Albrighton M.', u'Bennett J.', u'El Ahmadi K.', u'Helenius N.', u'Holt G.', u'Steer J. ', u'Sylla Y.', '']","[u'Armero P.', u'Borriello M.', u'Cole J.', u'Collison J.', u'Jaaskelainen J. ', u'Johnson R.', u'Nocerino A.', u'Reid W.']","[(u'Albrighton M.', u'Lowton M.'), (u'Bennett J.', u'Bertrand R.'), (u'Borriello M.', u'Cole C.'), (u'Holt G.', u'Weimann A.'), (u'Nocerino A.', u'Nolan K.'), (u'Reid W.', u'Jarvis M.')]",Lambert P.,Allardyce S.
Stoke City,Chelsea,12/7/2013,W,3,2,Moss J. (Eng),,Bet365 Stadium (Stoke on Trent),0.43,0.57,9,15,3,6,4,6,,,8,16,5,2,2,0,4,0,14,8,4,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Adam C.', u'Arnautovic M.', u'Begovic A. ', u'Cameron G.', u'Crouch P.', u'Muniesa M.', u""N'Zonzi S."", u'Shawcross R. ', u'Walters J.', u'Whelan G.', u'Wilson M.']","[u'Azpilicueta C.', u'Cahill G.', u'Cech P. ', u'Hazard E.', u'Ivanovic B.', u'Mata', u'Mikel J. O.', u'Ramires', u'Schurrle A.', u'Terry J. ', u'Torres F.']","[u'Assaidi O.', u'Ireland S.', u'Jones K.', u'Palacios W.', u'Pennant J.', u'Sorensen T.', u'Wilkinson A.']","[u'Ba D.', u'Cole A.', u'de Bruyne K.', u'Essien M.', u""Eto'o S."", u'Lampard F.', u'Schwarzer M.']","[(u'Assaidi O.', u'Walters J.'), (u'Ba D.', u'Torres F.'), (u'Ireland S.', u'Adam C.'), (u'Palacios W.', u'Whelan G.'), (u""Eto'o S."", u'Schurrle A.'), (u'Lampard F.', u'Mikel J. O.')]",Hughes M,Mourinho J.
Sunderland,Liverpool,9/29/2013,L,1,3,,,Stadium of Light (Sunderland),0.46,0.54,23,15,5,6,11,5,,,11,12,10,8,4,1,3,4,9,11,2,1,4 - 3 - 3,3 - 4 - 1 - 2,"[u'Altidore J.', u'Cattermole L.', u'Colback J.', u'Cuellar C.', u'Gardner C.', u'Giaccherini E.', u'Johnson A.', u'Ki Sung-Yong', u'Larsson S.', u""O'Shea J."", u'Westwood K. ']","[u'Enrique J.', u'Gerrard S.', u'Henderson J.', u'Lucas Leiva', u'Mignolet S. ', u'Moses V.', u'Sakho M.', u'Skrtel M.', u'Sturridge D.', u'Suarez L.', u'Toure K.']","[u'Ba E.', u'Celustka O.', u'Ji Dong-Won', u'Mannone V.', u'Mavrias Ch.', u'Roberge V.', u'Wickham C.']","[u'Agger D.', u'Aspas I.', u'Ibe J.', u'Ilori T.', u'Jones B.', u'Sterling R.', u'Wisdom A.']","[(u'Celustka O.', u'Cattermole L.'), (u'Mavrias Ch.', u'Larsson S.'), (u'Sterling R.', u'Moses V.')]",,
Tottenham,West Ham,10/6/2013,L,0,3,,,White Hart Lane (London),0.61,0.39,14,16,4,5,6,8,,,10,7,6,7,3,3,2,4,5,9,,,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Dawson M.', u'Defoe J.', u'Dembele M.', u'Eriksen C.', u'Lloris H. ', u'Naughton K.', u'Paulinho', u'Sigurdsson G.', u'Townsend A.', u'Vertonghen J.', u'Walker K.']","[u'Demel G.', u'Diame M.', u'Downing S.', u'Jaaskelainen J. ', u'Morrison R.', u'Noble M.', u'Nolan K.', u'Rat R.', u'Reid W.', u'Tomkins J.', u'Vaz Te R.']","[u'Chadli N.', u'Chiriches V.', u'Friedel B.', u'Holtby L.', u'Lamela E.', u'Sandro', u'Soldado R.']","[u'Adrian', u'Cole J.', u'Collins J.', u'Jarvis M.', u'Maiga M.', u""O'Brien J."", u'Petric M.']","[(u'Cole J.', u'Vaz Te R.'), (u'Collins J.', u'Diame M.'), (u'Holtby L.', u'Naughton K.'), (u'Lamela E.', u'Sigurdsson G.'), (u""O'Brien J."", u'Noble M.'), (u'Soldado R.', u'Eriksen C.')]",,
Norwich,Sunderland,3/22/2014,W,2,0,Dowd P. (Eng),,Carrow Road (Norwich),0.54,0.46,14,10,8,2,5,4,,,19,16,8,5,0,0,2,6,16,20,2,6,4 - 4 - 2,4 - 1 - 4 - 1,"[u'Bassong S. ', u'Elmander J.', u'Hoolahan W.', u'Howson J.', u'Martin R.', u'Olsson Mart.', u'Ruddy J. ', u'Snodgrass R.', u'Tettey A.', u'van Wolfswinkel R.', u'Yobo J.']","[u'Alonso M.', u'Altidore J.', u'Bardsley P.', u'Borini F.', u'Bridcutt L.', u'Brown W.', u'Colback J.', u'Johnson A.', u'Ki Sung-Yong', u'Mannone V. ', u""O'Shea J. ""]","[u'Becchio L.', u'Bunn M. ', u'Gutierrez J.', u'Hooper G.', u'Johnson B.', u'Redmond N.', u'Whittaker S.']","[u'Cattermole L.', u'Celustka O.', u'Giaccherini E.', u'Larsson S.', u'Scocco I.', u'Ustari O. ', u'Vergini S.']","[(u'Cattermole L.', u'Ki Sung-Yong'), (u'Hooper G.', u'van Wolfswinkel R.'), (u'Larsson S.', u'Colback J.'), (u'Johnson B.', u'Elmander J.'), (u'Scocco I.', u'Johnson A.'), (u'Redmond N.', u'Hoolahan W.')]",Hughton C.,Poyet G.
West Ham,Stoke City,8/31/2013,L,0,1,,,Boleyn Ground (London),0.45,0.55,9,15,0,5,7,7,,,12,8,3,4,1,1,4,0,10,12,2,1,4 - 2 - 3 - 1,4 - 1 - 4 - 1,"[u'Collins J.', u'Demel G.', u'Diame M.', u'Downing S.', u'Jaaskelainen J. ', u'Jarvis M.', u'Maiga M.', u'Noble M.', u'Nolan K.', u""O'Brien J."", u'Reid W.']","[u'Adam C.', u'Begovic A. ', u'Cameron G.', u'Etherington M.', u'Huth R.', u'Jones K.', u""N'Zonzi S."", u'Pieters E.', u'Shawcross R.', u'Walters J.', u'Wilson M.']","[u'Adrian', u'Collison J.', u'Lee E.', u'Morrison R.', u'Rat R.', u'Taylor M.', u'Tomkins J.']","[u'Assaidi O.', u'Crouch P.', u'Jerome C.', u'Muniesa M.', u'Pennant J.', u'Sorensen T.', u'Whelan G.']","[(u'Collison J.', u'Noble M.'), (u'Lee E.', u'Diame M.'), (u'Morrison R.', u'Downing S.'), (u'Pennant J.', u'Etherington M.'), (u'Whelan G.', u'Adam C.')]",,
Liverpool,Aston Villa,1/18/2014,D,2,2,Moss J. (Eng),,Anfield Road (Liverpool),0.56,0.44,14,12,6,3,7,6,,,18,17,2,3,3,1,1,4,14,18,1,4,4 - 4 - 2,4 - 3 - 3,"[u'Cissokho A.', u'Coutinho', u'Gerrard S. ', u'Henderson J.', u'Johnson G.', u'Mignolet S. ', u'Skrtel M.', u'Sterling R.', u'Sturridge D.', u'Suarez L.', u'Toure K.']","[u'Agbonlahor G.', u'Bacuna L.', u'Benteke C.', u'Bertrand R.', u'Clark C.', u'Delph F.', u'El Ahmadi K.', u'Guzan B. ', u'Vlaar R. ', u'Weimann A.', u'Westwood A.']","[u'Alberto L.', u'Allen J.', u'Aspas I.', u'Jones B.', u'Kelly M.', u'Lucas Leiva', u'Moses V.']","[u'Albrighton M.', u'Gardner G.', u'Helenius N.', u'Holt G.', u'Luna A.', u'Steer J.', u'Sylla Y.']","[(u'Allen J.', u'Lucas L.'), (u'Holt G.', u'Agbonlahor G.'), (u'Luna A.', u'Bertrand R.'), (u'Lucas Leiva', u'Coutinho)(Allen J.'), (u'Sylla Y.', u'El Ahmadi K.')]",Rodgers B.,Lambert P.
Liverpool,Crystal Palace,10/5/2013,W,3,1,,,Anfield Road (Liverpool),0.62,0.38,13,11,7,2,4,4,,,6,15,11,3,5,1,1,4,11,6,2,1,3 - 4 - 1 - 2,4 - 4 - 2,"[u'Enrique J.', u'Gerrard S.', u'Henderson J.', u'Mignolet S. ', u'Moses V.', u'Sakho M.', u'Skrtel M.', u'Sterling R.', u'Sturridge D.', u'Suarez L.', u'Toure K.']","[u'Chamakh M.', u'Delaney D.', u'Jedinak M.', u'Jerome C.', u'Kebe J.', u'Mariappa A.', u'Moxey D.', u""O'Keefe S."", u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Agger D.', u'Alberto L.', u'Aspas I.', u'Ibe J.', u'Ilori T.', u'Jones B.', u'Wisdom A.']","[u'Bolasie Y.', u'Campana J.', u'Gayle D.', u'Guedioura A.', u'Inniss R.', u'Phillips K.', u'Price L.']","[(u'Agger D.', u'Sakho M.'), (u'Bolasie Y.', u'Chamakh M.'), (u'Alberto L.', u'Moses V.'), (u'Campana J.', u'Jerome C.'), (u'Aspas I.', u'Sturridge D.'), (u'Gayle D.', u'Kebe J.')]",,
Norwich,Chelsea,10/6/2013,L,1,3,,,Carrow Road (Norwich),0.45,0.55,14,22,3,8,7,8,,,9,11,4,6,1,2,5,2,12,9,1,1,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Bassong S.', u'Fer L.', u'Howson J.', u'Martin R.', u'Olsson Mart.', u'Pilkington A.', u'Ruddy J. ', u'Snodgrass R.', u'Tettey A.', u'Turner M.', u'van Wolfswinkel R.']","[u'Ba D.', u'Cech P. ', u'Cole A.', u'Ivanovic B.', u'Lampard F.', u'Luiz D.', u'Mata', u'Oscar', u'Ramires', u'Schurrle A.', u'Terry J.']","[u'Bennett R.', u'Bunn M.', u'Elmander J.', u'Hooper G.', u'Johnson B.', u'Redmond N.', u'Whittaker S.']","[u'Azpilicueta C.', u'Cahill G.', u'Essien M.', u""Eto'o S."", u'Hazard E.', u'Schwarzer M.', u'Willian']","[(u'Hooper G.', u'van Wolfswinkel R.'), (u""Eto'o S."", u'Ba D.'), (u'Hazard E.', u'Cole A.'), (u'Redmond N.', u'Snodgrass R.'), (u'Willian', u'Mata J.')]",,
West Ham,Manchester United,3/22/2014,L,0,2,Mason L. (Eng),,Boleyn Ground (London),0.45,0.55,10,16,1,7,4,7,,,10,8,12,7,0,2,5,1,8,8,2,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Adrian ', u'Carroll A.', u'Collins J.', u'Demel G.', u'Diame M.', u'Downing S.', u'McCartney G.', u'Noble M.', u'Nolan K. ', u'Taylor M.', u'Tomkins J.']","[u'Buttner A.', u'Carrick M.', u'de Gea D. ', u'Fellaini M.', u'Fletcher D.', u'Jones P.', u'Kagawa S.', u'Mata', u'Rafael', u'Rooney W. ', u'Young A.']","[u'Armero P.', u'Cole C.', u'Cole J.', u'Jaaskelainen J. ', u'Jarvis M.', u'Nocerino A.', u'Reid W.']","[u'Nani', u'Cleverley T.', u'Evra P.', u'Chicharito', u'Januzaj A.', u'Lindegaard A. ', u'Welbeck D.']","[(u'Cole C.', u'Nolan K.'), (u'Chicharito', u'Rooney W.'), (u'Jarvis M.', u'Diame M.'), (u'Nocerino A.', u'Taylor M.'), (u'Welbeck D.', u'Mata J.')]",Allardyce S.,Moyes D.
Crystal Palace,Fulham,10/21/2013,L,1,4,Mason L. (Eng),,Selhurst Park (London),0.46,0.54,14,9,4,6,7,1,,,12,11,5,7,2,1,2,3,10,13,0,1,4 - 3 - 3,4 - 4 - 2,"[u'Bolasie Y.', u'Campana J.', u'Delaney D.', u'Gayle D.', u'Jedinak M.', u'Mariappa A.', u'Moxey D.', u""O'Keefe S."", u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Bent D.', u'Berbatov D.', u'Hangeland B.', u'Kasami P.', u'Parker S.', u'Richardson K.', u'Riether S.', u'Ruiz B.', u'Senderos P.', u'Sidwell S.', u'Stekelenburg M. ']","[u'Chamakh M.', u'Dikgacoi K.', u'Gabbidon D.', u'Kebe J.', u'Phillips K.', u'Price L.', u'Thomas J.']","[u'Amorebieta F.', u'Boateng D.', u'Duff D.', u'Karagounis G.', u'Rodallega H.', u'Stockdale D.', u'Zverotic E.']","[(u'Chamakh M.', u'Puncheon J.'), (u'Amorebieta F.', u'Hangeland B.'), (u'Duff D.', u'Bent D.'), (u'Phillips K.', u'Gayle D.'), (u'Rodallega H.', u'Berbatov D.'), (u'Thomas J.', u'Campana J.')]",Holloway I.,Jol M.
