home_team,away_team,game_date,name,team,goals,assists,goal_attempts,shots_on_goal,blocked_shots,offsides,fouls_committed,fouls_sufferred,yellow_cards,red_cards,pass_success,total_passes
Crystal Palace,Bournemouth,8/27/2016,Wickham C.,CRY,0,0,1,0,0,0,1,0,0,0,82.4,17
Crystal Palace,Bournemouth,8/27/2016,Zaha W.,CRY,0,0,0,0,0,0,1,0,0,0,100,10
Arsenal,Chelsea,9/24/2016,Alonso M.,CHE,0,0,0,0,0,0,0,0,0,0,79.2,24
Arsenal,Chelsea,9/24/2016,Batshuayi M.,CHE,0,0,1,1,0,0,0,0,0,0,100,2
Arsenal,Chelsea,9/24/2016,Bellerin H.,ARS,0,1,1,0,0,0,0,0,0,0,80.5,41
Arsenal,Chelsea,9/24/2016,Cazorla S.,ARS,0,0,1,1,0,1,0,0,0,0,88.2,85
Arsenal,Chelsea,9/24/2016,Chalobah N.,CHE,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Chelsea,9/24/2016,Costa D.,CHE,0,0,2,0,0,1,2,4,1,0,77.1,35
Arsenal,Chelsea,9/24/2016,Fabregas C.,CHE,0,0,0,0,0,0,0,0,0,0,82.5,40
Arsenal,Chelsea,9/24/2016,Giroud O.,ARS,0,0,1,0,0,0,0,0,0,0,66.7,9
Arsenal,Chelsea,9/24/2016,Holding R.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Chelsea,9/24/2016,Iwobi A.,ARS,0,0,0,0,0,2,0,1,0,0,86.1,36
Arsenal,Chelsea,9/24/2016,Koscielny L.,ARS,0,0,0,0,2,0,2,1,0,0,81,42
Arsenal,Chelsea,9/24/2016,Matic N.,CHE,0,0,0,0,1,0,3,0,0,0,86.5,74
Arsenal,Chelsea,9/24/2016,Moses V.,CHE,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Chelsea,9/24/2016,Oscar,CHE,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Chelsea,9/24/2016,Oxlade-Chamberlain A.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Chelsea,9/24/2016,Pedro,CHE,0,0,1,0,0,0,0,0,0,0,100,5
Arsenal,Chelsea,9/24/2016,Sanchez A.,ARS,1,1,4,1,0,0,0,3,0,0,81.3,32
Arsenal,Chelsea,9/24/2016,Willian,CHE,0,0,1,0,0,0,1,1,0,0,93.3,30
Arsenal,Chelsea,9/24/2016,Azpilicueta C.,CHE,0,0,1,1,0,0,1,0,0,0,88.5,61
Arsenal,Chelsea,9/24/2016,Begovic A.,CHE,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Chelsea,9/24/2016,Cahill G.,CHE,0,0,0,0,2,0,0,0,0,0,82.4,34
Arsenal,Chelsea,9/24/2016,Cech P.,ARS,0,0,0,0,0,0,0,0,0,0,25,28
Arsenal,Chelsea,9/24/2016,Coquelin F.,ARS,0,0,0,0,0,0,1,0,0,0,86.4,22
Arsenal,Chelsea,9/24/2016,Courtois T.,CHE,0,0,0,0,0,0,0,0,0,0,63.2,19
Arsenal,Chelsea,9/24/2016,Gibbs K.,ARS,0,0,0,0,0,0,0,0,0,0,87.5,16
Arsenal,Chelsea,9/24/2016,Hazard E.,CHE,0,0,2,0,0,1,0,1,0,0,84.2,38
Arsenal,Chelsea,9/24/2016,Ivanovic B.,CHE,0,0,1,0,0,0,1,1,1,0,79.6,54
Arsenal,Chelsea,9/24/2016,Kante N.,CHE,0,0,0,0,0,0,2,1,0,0,81.7,71
Arsenal,Chelsea,9/24/2016,Luiz D.,CHE,0,0,0,0,1,0,1,0,0,0,83.3,48
Arsenal,Chelsea,9/24/2016,Monreal N.,ARS,0,0,0,0,0,0,0,1,0,0,94.6,37
Arsenal,Chelsea,9/24/2016,Mustafi S.,ARS,0,0,2,0,0,0,2,0,0,0,77.5,40
Arsenal,Chelsea,9/24/2016,Ospina D.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Chelsea,9/24/2016,Ozil M.,ARS,1,0,1,1,0,2,0,2,0,0,90.3,72
Arsenal,Chelsea,9/24/2016,Perez L.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Chelsea,9/24/2016,Walcott T.,ARS,1,0,2,2,0,0,1,1,0,0,72,25
Arsenal,Chelsea,9/24/2016,Xhaka G.,ARS,0,0,2,0,0,0,3,0,0,0,93.9,49
Tottenham,Leicester,10/29/2016,Albrighton M.,LEI,0,0,0,0,0,0,0,0,0,0,60,5
Tottenham,Leicester,10/29/2016,Amartey D.,LEI,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Leicester,10/29/2016,Davies B.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Leicester,10/29/2016,Dier E.,TOT,0,0,0,0,0,0,0,0,0,0,85.4,41
Tottenham,Leicester,10/29/2016,Eriksen C.,TOT,0,0,5,1,0,0,0,1,0,0,75,44
Tottenham,Leicester,10/29/2016,Gray D.,LEI,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Leicester,10/29/2016,Huth R.,LEI,0,0,0,0,2,0,4,0,0,0,28.6,7
Tottenham,Leicester,10/29/2016,King A.,LEI,0,0,0,0,0,0,2,1,0,0,69.7,33
Tottenham,Leicester,10/29/2016,Mahrez R.,LEI,0,0,0,0,0,0,2,0,1,0,82.6,23
Tottenham,Leicester,10/29/2016,Musa A.,LEI,1,0,2,1,0,0,1,2,1,0,91.7,12
Tottenham,Leicester,10/29/2016,Okazaki S.,LEI,0,0,1,0,1,0,2,3,0,0,66.7,15
Tottenham,Leicester,10/29/2016,Rose D.,TOT,0,0,4,1,0,0,1,2,1,0,84.3,70
Tottenham,Leicester,10/29/2016,Schmeichel K.,LEI,0,0,0,0,0,0,0,0,0,0,33.3,33
Tottenham,Leicester,10/29/2016,Son Heung-Min,TOT,0,0,2,1,0,2,1,1,1,0,84.9,33
Tottenham,Leicester,10/29/2016,Ulloa L.,LEI,0,0,1,0,0,0,0,1,0,0,70,10
Tottenham,Leicester,10/29/2016,Vertonghen J.,TOT,0,0,3,0,0,0,2,0,0,0,86.3,73
Tottenham,Leicester,10/29/2016,Walker K.,TOT,0,0,0,0,1,0,1,3,0,0,76,50
Tottenham,Leicester,10/29/2016,Winks H.,TOT,0,0,0,0,0,0,1,0,0,0,60,5
Tottenham,Leicester,10/29/2016,Alli D.,TOT,0,0,2,1,0,0,1,8,0,0,75,24
Tottenham,Leicester,10/29/2016,Carter-Vickers C.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Leicester,10/29/2016,Dembele M.,TOT,0,0,1,0,0,0,2,1,0,0,92.7,55
Tottenham,Leicester,10/29/2016,Drinkwater D.,LEI,0,0,0,0,2,0,4,1,0,0,72.7,44
Tottenham,Leicester,10/29/2016,Fuchs Ch.,LEI,0,0,2,0,0,0,1,0,0,0,61.5,26
Tottenham,Leicester,10/29/2016,Hernandez L.,LEI,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Leicester,10/29/2016,Janssen V.,TOT,1,0,4,1,0,0,1,3,0,0,62.5,16
Tottenham,Leicester,10/29/2016,Lloris H.,TOT,0,0,0,0,0,0,0,0,0,0,73.7,19
Tottenham,Leicester,10/29/2016,Morgan W.,LEI,0,0,0,0,1,0,2,0,0,0,68.8,16
Tottenham,Leicester,10/29/2016,N'Koudou G.,TOT,0,0,0,0,0,0,0,0,0,0,100,1
Tottenham,Leicester,10/29/2016,Onomah J.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Leicester,10/29/2016,Schlupp J.,LEI,0,0,0,0,0,0,0,1,0,0,100,7
Tottenham,Leicester,10/29/2016,Simpson D.,LEI,0,0,0,0,0,0,1,1,1,0,63.6,22
Tottenham,Leicester,10/29/2016,Trippier K.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Leicester,10/29/2016,Vardy J.,LEI,0,1,0,0,0,1,1,0,1,0,69.2,26
Tottenham,Leicester,10/29/2016,Vorm M.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Leicester,10/29/2016,Wanyama V.,TOT,0,0,1,0,0,0,1,1,1,0,83.1,65
Tottenham,Leicester,10/29/2016,Zieler R.,LEI,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Swansea,10/15/2016,Amat J.,SWA,0,0,1,1,0,0,0,1,0,0,87,54
Arsenal,Swansea,10/15/2016,Baston B.,SWA,1,0,1,1,0,1,1,0,0,0,0,2
Arsenal,Swansea,10/15/2016,Britton L.,SWA,0,0,0,0,1,0,0,0,0,0,89.7,39
Arsenal,Swansea,10/15/2016,Cech P.,ARS,0,0,0,0,0,0,0,0,0,0,66.7,33
Arsenal,Swansea,10/15/2016,Cork J.,SWA,0,0,1,0,0,0,1,0,0,0,86.4,44
Arsenal,Swansea,10/15/2016,Fabianski L.,SWA,0,0,0,0,0,0,0,0,0,0,42.9,28
Arsenal,Swansea,10/15/2016,Fernandez F.,SWA,0,0,1,1,1,0,1,0,0,0,81.5,65
Arsenal,Swansea,10/15/2016,Gabriel,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Swansea,10/15/2016,Iwobi A.,ARS,0,0,2,0,0,0,0,0,0,0,94,50
Arsenal,Swansea,10/15/2016,Kingsley S.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Swansea,10/15/2016,Monreal N.,ARS,0,0,0,0,1,0,3,1,0,0,88.5,52
Arsenal,Swansea,10/15/2016,Naughton K.,SWA,0,0,1,0,1,0,0,0,0,0,85.5,76
Arsenal,Swansea,10/15/2016,Ospina D.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Swansea,10/15/2016,Ozil M.,ARS,1,0,2,1,0,2,0,1,0,0,74.1,58
Arsenal,Swansea,10/15/2016,Rangel A.,SWA,0,0,0,0,0,0,0,0,0,0,95.7,23
Arsenal,Swansea,10/15/2016,Sanchez A.,ARS,0,1,2,0,0,5,0,2,0,0,65,40
Arsenal,Swansea,10/15/2016,Taylor N.,SWA,0,0,0,0,0,0,2,1,1,0,70,30
Arsenal,Swansea,10/15/2016,Walcott T.,ARS,2,0,6,3,0,2,2,1,0,0,91.7,24
Arsenal,Swansea,10/15/2016,Barrow M.,SWA,0,1,1,1,0,0,1,3,0,0,75,28
Arsenal,Swansea,10/15/2016,Bellerin H.,ARS,0,0,2,2,0,0,0,1,0,0,74.3,35
Arsenal,Swansea,10/15/2016,Cazorla S.,ARS,0,0,0,0,1,0,0,0,0,0,84.2,57
Arsenal,Swansea,10/15/2016,Coquelin F.,ARS,0,0,0,0,0,0,0,1,0,0,100,6
Arsenal,Swansea,10/15/2016,Elneny M.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Swansea,10/15/2016,Fer L.,SWA,0,0,4,1,0,0,2,0,0,0,79.3,53
Arsenal,Swansea,10/15/2016,Fulton J.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Swansea,10/15/2016,Gibbs K.,ARS,0,0,0,0,0,0,0,0,0,0,66.7,3
Arsenal,Swansea,10/15/2016,Ki Sung-Yong,SWA,0,0,0,0,0,1,1,0,0,0,100,18
Arsenal,Swansea,10/15/2016,Koscielny L.,ARS,0,0,0,0,0,0,0,1,0,0,87.3,55
Arsenal,Swansea,10/15/2016,Mustafi S.,ARS,0,0,1,0,0,0,1,1,0,0,85.1,47
Arsenal,Swansea,10/15/2016,Nordfeldt K.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Swansea,10/15/2016,Oxlade-Chamberlain A.,ARS,0,0,0,0,0,0,0,0,0,0,100,2
Arsenal,Swansea,10/15/2016,Perez L.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Swansea,10/15/2016,Routledge W.,SWA,0,0,0,0,0,0,1,0,0,0,58.6,29
Arsenal,Swansea,10/15/2016,Sigurdsson G.,SWA,1,0,3,1,0,0,0,2,0,0,71.1,38
Arsenal,Swansea,10/15/2016,van der Hoorn M.,SWA,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Swansea,10/15/2016,Xhaka G.,ARS,0,0,1,0,0,0,1,1,0,1,92.6,54
Arsenal,Liverpool,8/14/2016,Akpom Ch.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Liverpool,8/14/2016,Bellerin H.,ARS,0,0,0,0,2,0,1,0,0,0,75.8,33
Arsenal,Liverpool,8/14/2016,Cazorla S.,ARS,0,2,1,0,0,0,0,0,0,0,94.1,17
Arsenal,Liverpool,8/14/2016,Chambers C.,ARS,1,0,2,1,1,0,0,2,0,0,81.4,86
Arsenal,Liverpool,8/14/2016,Coquelin F.,ARS,0,0,0,0,0,0,4,3,1,0,75.7,37
Arsenal,Liverpool,8/14/2016,Elneny M.,ARS,0,0,0,0,0,0,0,1,0,0,88.9,36
Arsenal,Liverpool,8/14/2016,Gibbs K.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Liverpool,8/14/2016,Henderson J.,LIV,0,0,1,0,0,0,2,1,0,0,86.1,72
Arsenal,Liverpool,8/14/2016,Iwobi A.,ARS,0,1,0,0,0,0,1,1,1,0,71.4,28
Arsenal,Liverpool,8/14/2016,Lallana A.,LIV,1,1,2,1,0,0,2,0,1,0,83.9,31
Arsenal,Liverpool,8/14/2016,Mane S.,LIV,1,0,3,1,0,1,3,6,0,0,92.9,28
Arsenal,Liverpool,8/14/2016,Matip J.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Liverpool,8/14/2016,Monreal N.,ARS,0,0,0,0,1,0,0,0,0,0,85.7,63
Arsenal,Liverpool,8/14/2016,Origi D.,LIV,0,0,0,0,0,1,1,0,0,0,75,4
Arsenal,Liverpool,8/14/2016,Oxlade-Chamberlain A.,ARS,1,0,1,1,0,0,0,1,0,0,63.6,11
Arsenal,Liverpool,8/14/2016,Sanchez A.,ARS,0,0,1,0,0,4,0,1,0,0,70.6,17
Arsenal,Liverpool,8/14/2016,Walcott T.,ARS,1,0,2,2,0,0,2,3,0,0,76.5,17
Arsenal,Liverpool,8/14/2016,Wilshere J.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Liverpool,8/14/2016,Alexander-Arnold T.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Liverpool,8/14/2016,Can E.,LIV,0,0,0,0,0,0,0,0,0,0,82.4,17
Arsenal,Liverpool,8/14/2016,Cech P.,ARS,0,0,0,0,0,0,0,0,0,0,61.3,31
Arsenal,Liverpool,8/14/2016,Clyne N.,LIV,0,1,1,1,0,0,2,1,0,0,75.6,45
Arsenal,Liverpool,8/14/2016,Coutinho,LIV,2,0,3,3,0,0,0,1,0,0,77.3,22
Arsenal,Liverpool,8/14/2016,Firmino R.,LIV,0,0,4,0,1,1,2,0,0,0,72.2,36
Arsenal,Liverpool,8/14/2016,Grujic M.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Liverpool,8/14/2016,Holding R.,ARS,0,0,0,0,2,0,1,0,0,0,74.1,58
Arsenal,Liverpool,8/14/2016,Klavan R.,LIV,0,0,1,0,0,0,1,0,0,0,85.5,62
Arsenal,Liverpool,8/14/2016,Lovren D.,LIV,0,0,0,0,0,0,2,0,1,0,75.5,53
Arsenal,Liverpool,8/14/2016,Manninger A.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Liverpool,8/14/2016,Mignolet S.,LIV,0,0,0,0,0,0,0,0,0,0,60,30
Arsenal,Liverpool,8/14/2016,Moreno A.,LIV,0,0,0,0,0,0,2,3,1,0,73.7,38
Arsenal,Liverpool,8/14/2016,Ospina D.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Liverpool,8/14/2016,Ramsey A.,ARS,0,0,2,1,0,0,0,3,0,0,84.6,26
Arsenal,Liverpool,8/14/2016,Stewart K.,LIV,0,0,0,0,0,0,0,0,0,0,33.3,3
Arsenal,Liverpool,8/14/2016,Wijnaldum G.,LIV,0,1,1,1,0,0,0,1,0,0,85,40
Arsenal,Liverpool,8/14/2016,Xhaka G.,ARS,0,0,0,0,0,0,4,1,1,0,96,25
Arsenal,Bournemouth,11/27/2016,Afobe B.,BOU,0,0,1,1,0,2,0,0,0,0,60,5
Arsenal,Bournemouth,11/27/2016,Allsop R.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Bournemouth,11/27/2016,Cech P.,ARS,0,0,0,0,0,0,0,0,0,0,66.7,24
Arsenal,Bournemouth,11/27/2016,Coquelin F.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Bournemouth,11/27/2016,Elneny M.,ARS,0,0,2,0,0,0,3,0,0,0,91.3,46
Arsenal,Bournemouth,11/27/2016,Francis S.,BOU,0,0,1,0,0,0,1,0,1,0,75,52
Arsenal,Bournemouth,11/27/2016,Gabriel,ARS,0,0,0,0,0,0,2,1,1,0,76.7,30
Arsenal,Bournemouth,11/27/2016,Giroud O.,ARS,0,1,2,0,0,0,0,1,0,0,90.9,11
Arsenal,Bournemouth,11/27/2016,Ibe J.,BOU,0,0,0,0,0,0,1,0,0,0,78.6,14
Arsenal,Bournemouth,11/27/2016,King J.,BOU,0,0,0,0,1,0,0,1,0,0,79.3,29
Arsenal,Bournemouth,11/27/2016,Mings T.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Bournemouth,11/27/2016,Mousset L.,BOU,0,0,1,0,0,0,1,0,0,0,66.7,3
Arsenal,Bournemouth,11/27/2016,Ospina D.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Bournemouth,11/27/2016,Ozil M.,ARS,0,0,2,0,0,1,1,3,0,0,79.6,49
Arsenal,Bournemouth,11/27/2016,Ramsey A.,ARS,0,0,2,0,0,0,0,0,0,0,84.6,13
Arsenal,Bournemouth,11/27/2016,Smith A.,BOU,0,0,2,0,0,0,1,2,0,0,78.1,32
Arsenal,Bournemouth,11/27/2016,Stanislas J.,BOU,0,0,0,0,0,0,0,1,0,0,83.3,24
Arsenal,Bournemouth,11/27/2016,Wilson C.,BOU,1,0,2,1,0,2,1,3,0,0,83.3,6
Arsenal,Bournemouth,11/27/2016,Ake N.,BOU,0,0,0,0,2,0,2,0,0,0,76.3,38
Arsenal,Bournemouth,11/27/2016,Arter H.,BOU,0,0,0,0,0,0,2,2,1,0,88.9,72
Arsenal,Bournemouth,11/27/2016,Cook S.,BOU,0,0,0,0,2,0,1,1,1,0,73.8,42
Arsenal,Bournemouth,11/27/2016,Debuchy M.,ARS,0,0,0,0,0,0,0,0,0,0,90,10
Arsenal,Bournemouth,11/27/2016,Federici A.,BOU,0,0,0,0,0,0,0,0,0,0,63.6,22
Arsenal,Bournemouth,11/27/2016,Fraser R.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Bournemouth,11/27/2016,Gibbs K.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Bournemouth,11/27/2016,Gosling D.,BOU,0,0,0,0,0,0,1,2,1,0,77.8,63
Arsenal,Bournemouth,11/27/2016,Iwobi A.,ARS,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Bournemouth,11/27/2016,Koscielny L.,ARS,0,0,0,0,0,0,1,0,0,0,87.2,39
Arsenal,Bournemouth,11/27/2016,Monreal N.,ARS,0,1,0,0,0,0,1,2,0,0,85.7,42
Arsenal,Bournemouth,11/27/2016,Mustafi S.,ARS,0,0,0,0,0,0,1,1,1,0,87,46
Arsenal,Bournemouth,11/27/2016,Oxlade-Chamberlain A.,ARS,0,0,2,0,0,0,1,1,0,0,76.5,34
Arsenal,Bournemouth,11/27/2016,Pugh M.,BOU,0,0,0,0,0,0,0,0,0,0,0,0
Arsenal,Bournemouth,11/27/2016,Sanchez A.,ARS,2,0,4,2,0,0,1,2,1,0,72.3,47
Arsenal,Bournemouth,11/27/2016,Smith B.,BOU,0,0,2,1,1,0,2,0,1,0,73.1,26
Arsenal,Bournemouth,11/27/2016,Walcott T.,ARS,1,0,1,1,1,0,0,1,0,0,70.8,24
Arsenal,Bournemouth,11/27/2016,Xhaka G.,ARS,0,0,1,0,0,0,1,1,0,0,90.4,52
Manchester City,Middlesbrough,11/5/2016,Aguero S.,MAC,1,0,8,4,0,1,2,1,1,0,82.4,17
Manchester City,Middlesbrough,11/5/2016,Bravo C.,MAC,0,0,0,0,0,0,0,0,0,0,84.6,13
Manchester City,Middlesbrough,11/5/2016,Chambers C.,MID,0,0,0,0,1,1,1,0,0,0,65,20
Manchester City,Middlesbrough,11/5/2016,Clichy G.,MAC,0,0,0,0,0,0,0,0,0,0,84.5,84
Manchester City,Middlesbrough,11/5/2016,De Roon M.,MID,1,0,1,1,1,0,4,1,1,0,69.2,26
Manchester City,Middlesbrough,11/5/2016,Espinosa B.,MID,0,0,0,0,0,0,0,0,0,0,0,0
Manchester City,Middlesbrough,11/5/2016,Fernandinho,MAC,0,0,4,1,0,0,2,3,0,0,87.1,101
Manchester City,Middlesbrough,11/5/2016,Forshaw A.,MID,0,0,1,1,0,0,1,1,1,0,82.4,17
Manchester City,Middlesbrough,11/5/2016,Garcia A.,MAC,0,0,0,0,0,0,0,1,0,0,83.3,6
Manchester City,Middlesbrough,11/5/2016,Gundogan I.,MAC,0,0,3,0,0,0,1,1,0,0,83.3,42
Manchester City,Middlesbrough,11/5/2016,Iheanacho K.,MAC,0,0,0,0,0,0,0,0,0,0,50,2
Manchester City,Middlesbrough,11/5/2016,Kompany V.,MAC,0,0,0,0,0,0,0,0,0,0,0,0
Manchester City,Middlesbrough,11/5/2016,Maffeo P.,MAC,0,0,0,0,0,0,0,0,0,0,0,0
Manchester City,Middlesbrough,11/5/2016,Negredo A.,MID,0,0,1,1,0,1,2,1,0,0,70,20
Manchester City,Middlesbrough,11/5/2016,Nugent D.,MID,0,0,0,0,0,0,0,0,0,0,0,0
Manchester City,Middlesbrough,11/5/2016,Silva D.,MAC,0,0,2,1,1,1,0,3,0,0,93.3,75
Manchester City,Middlesbrough,11/5/2016,Stuani C.,MID,0,0,0,0,0,0,1,0,0,0,0,0
Manchester City,Middlesbrough,11/5/2016,Valdes V.,MID,0,0,0,0,0,0,0,0,0,0,46.3,41
Manchester City,Middlesbrough,11/5/2016,Barragan A.,MID,0,0,0,0,1,0,2,0,0,0,59.3,27
Manchester City,Middlesbrough,11/5/2016,Caballero W.,MAC,0,0,0,0,0,0,0,0,0,0,0,0
Manchester City,Middlesbrough,11/5/2016,Clayton A.,MID,0,0,0,0,3,0,2,1,1,0,77.8,27
Manchester City,Middlesbrough,11/5/2016,de Bruyne K.,MAC,0,1,4,0,0,0,1,1,0,0,88.4,43
Manchester City,Middlesbrough,11/5/2016,Downing S.,MID,0,0,2,0,0,0,0,0,0,0,62.5,16
Manchester City,Middlesbrough,11/5/2016,Fabio,MID,0,0,0,0,0,0,0,0,0,0,0,0
Manchester City,Middlesbrough,11/5/2016,Fischer V.,MID,0,0,0,0,0,0,0,1,0,0,75,4
Manchester City,Middlesbrough,11/5/2016,Friend G.,MID,0,1,0,0,1,0,0,0,0,0,80,30
Manchester City,Middlesbrough,11/5/2016,Gibson B.,MID,0,0,0,0,0,0,0,0,0,0,83.3,18
Manchester City,Middlesbrough,11/5/2016,Guzan B.,MID,0,0,0,0,0,0,0,0,0,0,0,0
Manchester City,Middlesbrough,11/5/2016,Kolarov A.,MAC,0,0,2,1,0,0,0,1,0,0,90,70
Manchester City,Middlesbrough,11/5/2016,Leadbitter G.,MID,0,0,0,0,0,0,0,0,0,0,0,0
Manchester City,Middlesbrough,11/5/2016,Navas J.,MAC,0,0,1,0,0,2,0,0,0,0,89.6,48
Manchester City,Middlesbrough,11/5/2016,Nolito D.,MAC,0,0,0,0,0,0,0,1,0,0,80,10
Manchester City,Middlesbrough,11/5/2016,Sane L.,MAC,0,0,0,0,0,0,0,0,0,0,0,0
Manchester City,Middlesbrough,11/5/2016,Stones J.,MAC,0,0,1,0,0,0,0,1,0,0,91.7,60
Manchester City,Middlesbrough,11/5/2016,Traore A.,MID,0,0,0,0,0,0,2,2,0,0,72.2,18
Manchester City,Middlesbrough,11/5/2016,Zabaleta P.,MAC,0,0,0,0,0,0,1,1,0,0,83.9,56
Sunderland,West Brom,10/1/2016,Berahino S.,WBA,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland,West Brom,10/1/2016,Dawson C.,WBA,0,0,0,0,0,0,0,2,0,0,74.2,31
Sunderland,West Brom,10/1/2016,Denayer J.,SUN,0,0,0,0,1,0,0,0,0,0,80,40
Sunderland,West Brom,10/1/2016,Evans J.,WBA,0,0,0,0,1,0,2,0,1,0,87.5,32
Sunderland,West Brom,10/1/2016,Foster B.,WBA,0,0,0,0,0,0,0,0,0,0,41.4,29
Sunderland,West Brom,10/1/2016,Gooch L.,SUN,0,0,0,0,0,0,1,0,0,0,100,6
Sunderland,West Brom,10/1/2016,Khazri W.,SUN,0,0,1,1,0,2,1,4,0,0,77.5,40
Sunderland,West Brom,10/1/2016,Kone L.,SUN,0,0,1,0,0,0,1,1,0,0,68.8,48
Sunderland,West Brom,10/1/2016,Love D.,SUN,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland,West Brom,10/1/2016,McAuley G.,WBA,0,0,0,0,0,0,1,0,0,0,68.2,22
Sunderland,West Brom,10/1/2016,McNair P.,SUN,0,0,1,0,0,0,1,0,0,0,92,25
Sunderland,West Brom,10/1/2016,Morrison J.,WBA,0,0,0,0,0,0,0,1,0,0,50,2
Sunderland,West Brom,10/1/2016,Ndong D.,SUN,0,0,0,0,0,0,0,2,0,0,90.4,52
Sunderland,West Brom,10/1/2016,O'Shea J.,SUN,0,0,0,0,1,0,0,0,0,0,87.9,33
Sunderland,West Brom,10/1/2016,Phillips M.,WBA,0,1,4,2,0,0,2,1,0,0,75,24
Sunderland,West Brom,10/1/2016,Robson-Kanu H.,WBA,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland,West Brom,10/1/2016,Rondon S.,WBA,0,0,5,1,0,1,1,1,0,0,59.3,27
Sunderland,West Brom,10/1/2016,Watmore D.,SUN,0,1,0,0,0,0,1,3,0,0,77.8,18
Sunderland,West Brom,10/1/2016,Chadli N.,WBA,1,0,4,2,0,0,1,0,0,0,74.4,39
Sunderland,West Brom,10/1/2016,Defoe J.,SUN,0,0,3,0,0,0,1,1,0,0,87.5,8
Sunderland,West Brom,10/1/2016,Djilobodji P.,SUN,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland,West Brom,10/1/2016,Fletcher D.,WBA,0,0,1,1,0,0,1,1,0,0,79.3,53
Sunderland,West Brom,10/1/2016,Gardner C.,WBA,0,0,0,0,0,0,0,0,0,0,85.7,7
Sunderland,West Brom,10/1/2016,Honeyman G.,SUN,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland,West Brom,10/1/2016,Kirchhoff J.,SUN,0,0,0,0,0,0,1,0,1,0,66,47
Sunderland,West Brom,10/1/2016,Leko J.,WBA,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland,West Brom,10/1/2016,Manquillo J.,SUN,0,0,0,0,1,0,0,0,0,0,77.1,35
Sunderland,West Brom,10/1/2016,McClean J.,WBA,0,0,2,1,0,0,2,1,1,0,44.4,9
Sunderland,West Brom,10/1/2016,Mika,SUN,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland,West Brom,10/1/2016,Myhill B.,WBA,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland,West Brom,10/1/2016,Nyom A.,WBA,0,0,0,0,0,0,2,0,0,0,55.6,18
Sunderland,West Brom,10/1/2016,Olsson J.,WBA,0,0,0,0,0,0,0,0,0,0,0,0
