home_team,away_team,game_date,name,team,goals,assists,goal_attempts,shots_on_goal,blocked_shots,offsides,fouls_committed,fouls_sufferred,yellow_cards,red_cards,pass_success,total_passes
Burnley,Hull City,11/8/2014,Elmohamady A.,HUL,0,0,0,0,0,0,0,3,0,0,85.4,41
Burnley,Hull City,11/8/2014,Harper S.,HUL,0,0,0,0,0,0,0,0,0,0,48.6,35
Burnley,Hull City,11/8/2014,Hernandez A.,HUL,0,0,5,1,1,1,7,2,1,0,73.7,19
Burnley,Hull City,11/8/2014,Ings D.,BUR,0,0,7,1,4,1,2,1,1,0,88,25
Burnley,Hull City,11/8/2014,Jones D.,BUR,0,0,0,0,0,0,2,0,0,0,82.1,39
Burnley,Hull City,11/8/2014,Keane M.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Hull City,11/8/2014,Livermore J.,HUL,0,0,1,0,0,0,1,0,1,0,83.3,42
Burnley,Hull City,11/8/2014,McShane P.,HUL,0,0,1,0,0,0,1,0,0,0,86.7,30
Burnley,Hull City,11/8/2014,Meyler D.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Hull City,11/8/2014,Ramirez G.,HUL,0,0,0,0,0,0,0,2,0,0,72.7,22
Burnley,Hull City,11/8/2014,Rosenior L.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Hull City,11/8/2014,Sordell M.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Hull City,11/8/2014,Ward S.,BUR,0,0,0,0,0,0,1,1,1,0,67.7,31
Aston Villa,Liverpool,1/17/2015,Agbonlahor G.,AST,0,0,0,0,0,0,1,3,0,0,100,10
Aston Villa,Liverpool,1/17/2015,Baker N.,AST,0,0,2,0,1,0,2,0,0,0,75,40
Aston Villa,Liverpool,1/17/2015,Borini F.,LIV,1,0,3,1,0,2,1,1,0,0,76.5,17
Aston Villa,Liverpool,1/17/2015,Cissokho A.,AST,0,0,0,0,0,0,0,0,0,0,68.3,41
Aston Villa,Liverpool,1/17/2015,Coutinho,LIV,0,0,4,1,1,2,0,3,0,0,73.2,41
Aston Villa,Liverpool,1/17/2015,Enrique J.,LIV,0,0,0,0,0,0,1,1,0,0,83.3,6
Aston Villa,Liverpool,1/17/2015,Given S.,AST,0,0,0,0,0,0,0,0,0,0,0,0
Aston Villa,Liverpool,1/17/2015,Henderson J.,LIV,0,1,0,0,0,0,0,0,0,0,82.9,82
Aston Villa,Liverpool,1/17/2015,Ibe J.,LIV,0,0,0,0,0,0,0,0,0,0,100,5
Aston Villa,Liverpool,1/17/2015,Lambert R.,LIV,1,0,1,1,0,0,1,0,1,0,66.7,6
Aston Villa,Liverpool,1/17/2015,Lucas L.,LIV,0,0,1,1,0,0,2,3,0,0,90.1,81
Aston Villa,Liverpool,1/17/2015,Markovic L.,LIV,0,0,0,0,1,0,3,0,0,0,82.1,56
Aston Villa,Liverpool,1/17/2015,Moreno A.,LIV,0,0,0,0,0,1,1,0,0,0,81.8,22
Aston Villa,Liverpool,1/17/2015,Okore J.,AST,0,0,0,0,0,0,2,2,1,0,86.7,30
Aston Villa,Liverpool,1/17/2015,Sakho M.,LIV,0,0,0,0,0,0,0,0,0,0,82.9,41
Aston Villa,Liverpool,1/17/2015,Skrtel M.,LIV,0,0,0,0,2,0,0,1,0,0,75,20
Aston Villa,Liverpool,1/17/2015,Ward D.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Aston Villa,Liverpool,1/17/2015,Westwood A.,AST,0,0,0,0,0,0,2,0,0,0,82.9,41
Aston Villa,Liverpool,1/17/2015,Bacuna L.,AST,0,0,0,0,0,0,0,0,0,0,0,0
Aston Villa,Liverpool,1/17/2015,Benteke C.,AST,0,0,5,2,0,1,1,0,0,0,75,24
Aston Villa,Liverpool,1/17/2015,Can E.,LIV,0,0,1,0,0,0,1,1,0,0,75,36
Aston Villa,Liverpool,1/17/2015,Cleverley T.,AST,0,0,1,0,0,0,0,1,0,0,71.4,21
Aston Villa,Liverpool,1/17/2015,Delph F.,AST,0,0,3,1,1,0,0,0,0,0,79.2,48
Aston Villa,Liverpool,1/17/2015,Gil C.,AST,0,0,1,0,0,0,0,0,0,0,83.3,24
Aston Villa,Liverpool,1/17/2015,Guzan B.,AST,0,0,0,0,0,0,0,0,0,0,47.8,23
Aston Villa,Liverpool,1/17/2015,Hutton A.,AST,0,0,1,0,0,0,1,2,0,0,77.3,44
Aston Villa,Liverpool,1/17/2015,Lallana A.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Aston Villa,Liverpool,1/17/2015,Lowton M.,AST,0,0,0,0,0,0,0,0,0,0,0,0
Aston Villa,Liverpool,1/17/2015,Manquillo J.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Aston Villa,Liverpool,1/17/2015,Mignolet S.,LIV,0,0,0,0,0,0,0,1,0,0,22.7,22
Aston Villa,Liverpool,1/17/2015,N'Zogbia C.,AST,0,0,0,0,0,0,0,0,0,0,0,0
Aston Villa,Liverpool,1/17/2015,Richardson K.,AST,0,0,0,0,0,0,0,0,0,0,0,0
Aston Villa,Liverpool,1/17/2015,Sanchez C.,AST,0,0,2,1,0,0,4,1,0,0,89.8,59
Aston Villa,Liverpool,1/17/2015,Sterling R.,LIV,0,1,2,1,0,0,1,2,0,0,86.2,29
Aston Villa,Liverpool,1/17/2015,Weimann A.,AST,0,0,0,0,0,0,0,0,0,0,70,10
Aston Villa,Liverpool,1/17/2015,Williams J.,LIV,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Burnley,12/20/2014,Arfield S.,BUR,0,0,1,0,0,1,2,0,0,0,61.5,26
Tottenham,Burnley,12/20/2014,Bentaleb N.,TOT,0,0,1,0,0,0,0,0,0,0,84.8,59
Tottenham,Burnley,12/20/2014,Chadli N.,TOT,0,1,1,1,0,1,1,1,0,0,76.3,59
Tottenham,Burnley,12/20/2014,Chiriches V.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Burnley,12/20/2014,Dembele M.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Burnley,12/20/2014,Fazio F.,TOT,0,0,2,1,0,0,3,0,0,0,75.5,49
Tottenham,Burnley,12/20/2014,Heaton T.,BUR,0,0,0,0,0,0,0,0,0,0,32.3,31
Tottenham,Burnley,12/20/2014,Jones D.,BUR,0,0,0,0,2,0,1,0,0,0,76.2,42
Tottenham,Burnley,12/20/2014,Kane H.,TOT,1,0,7,1,0,0,2,1,0,0,69.2,39
Tottenham,Burnley,12/20/2014,Kightly M.,BUR,0,0,0,0,0,0,0,0,0,0,100,5
Tottenham,Burnley,12/20/2014,Lloris H.,TOT,0,0,0,0,0,0,0,0,0,0,62.5,40
Tottenham,Burnley,12/20/2014,Marney D.,BUR,0,0,1,0,0,0,3,1,0,0,80.6,36
Tottenham,Burnley,12/20/2014,Mee B.,BUR,0,0,0,0,0,0,0,2,0,0,61.5,26
Tottenham,Burnley,12/20/2014,Rose D.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Burnley,12/20/2014,Soldado R.,TOT,0,0,0,0,0,0,0,0,0,0,83.3,6
Tottenham,Burnley,12/20/2014,Townsend A.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Burnley,12/20/2014,Vertonghen J.,TOT,0,0,1,1,0,0,0,1,0,0,87.1,62
Tottenham,Burnley,12/20/2014,Walker K.,TOT,0,0,0,0,0,0,2,1,0,0,85.5,55
Tottenham,Burnley,12/20/2014,Barnes A.,BUR,1,0,1,1,0,2,0,3,0,0,52.2,23
Tottenham,Burnley,12/20/2014,Boyd G.,BUR,0,1,0,0,0,2,1,1,0,0,84.6,13
Tottenham,Burnley,12/20/2014,Chalobah N.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Burnley,12/20/2014,Davies B.,TOT,0,0,0,0,0,0,0,1,1,0,75.8,62
Tottenham,Burnley,12/20/2014,Eriksen C.,TOT,0,0,4,0,0,0,0,0,0,0,88.4,69
Tottenham,Burnley,12/20/2014,Gilks M.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Burnley,12/20/2014,Ings D.,BUR,0,0,3,3,0,0,0,1,0,0,83.3,12
Tottenham,Burnley,12/20/2014,Jutkiewicz L.,BUR,0,0,0,0,0,0,0,0,0,0,100,1
Tottenham,Burnley,12/20/2014,Keane M.,BUR,0,0,0,0,0,0,1,0,0,0,72.4,29
Tottenham,Burnley,12/20/2014,Lamela E.,TOT,1,0,2,2,0,1,0,1,0,0,76.9,65
Tottenham,Burnley,12/20/2014,Long K.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Burnley,12/20/2014,Mason R.,TOT,0,1,3,0,0,0,0,1,0,0,96,25
Tottenham,Burnley,12/20/2014,Reid S.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Burnley,12/20/2014,Shackell J.,BUR,0,0,1,0,4,0,0,0,0,0,76.5,34
Tottenham,Burnley,12/20/2014,Stambouli B.,TOT,0,0,2,0,0,0,1,0,0,0,90.9,22
Tottenham,Burnley,12/20/2014,Trippier K.,BUR,0,0,1,0,0,1,0,0,0,0,65.6,32
Tottenham,Burnley,12/20/2014,Vorm M.,TOT,0,0,0,0,0,0,0,0,0,0,0,0
Tottenham,Burnley,12/20/2014,Wallace R.,BUR,0,0,1,1,0,0,0,0,0,0,33.3,3
Southampton,Sunderland,10/18/2014,Abeid M.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Sunderland,10/18/2014,Anita V.,NEW,0,0,1,0,0,0,1,0,0,0,78.8,33
Southampton,Sunderland,10/18/2014,Cabella R.,NEW,0,0,0,0,0,0,0,0,0,0,50,2
Southampton,Sunderland,10/18/2014,Cisse P.,NEW,0,1,5,1,3,2,2,0,0,0,79.3,29
Southampton,Sunderland,10/18/2014,Coloccini F.,NEW,0,0,1,0,0,0,0,0,0,0,86.1,36
Southampton,Sunderland,10/18/2014,Drinkwater D.,LEI,0,0,1,1,0,0,3,0,0,0,75.4,61
Southampton,Sunderland,10/18/2014,Elliot R.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Sunderland,10/18/2014,Gouffran Y.,NEW,0,0,1,0,0,0,3,1,0,0,65.5,29
Southampton,Sunderland,10/18/2014,Hamer B.,LEI,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Sunderland,10/18/2014,James M.,LEI,0,0,2,1,1,0,2,1,0,0,86.1,43
Southampton,Sunderland,10/18/2014,King A.,LEI,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Sunderland,10/18/2014,Konchesky P.,LEI,0,0,0,0,0,0,3,1,0,0,80,45
Southampton,Sunderland,10/18/2014,Moore L.,LEI,0,0,0,0,0,0,2,1,1,0,81.5,27
Southampton,Sunderland,10/18/2014,Nugent D.,LEI,0,0,0,0,0,0,0,0,0,0,76.2,21
Southampton,Sunderland,10/18/2014,Perez A.,NEW,0,0,2,1,1,0,0,1,0,0,80,5
Southampton,Sunderland,10/18/2014,Schmeichel K.,LEI,0,0,0,0,0,0,0,0,0,0,37.9,29
Southampton,Sunderland,10/18/2014,Taylor S.,NEW,0,0,2,0,0,0,1,1,0,0,86.5,52
Southampton,Sunderland,10/18/2014,Vardy J.,LEI,0,0,2,0,1,0,1,0,0,0,70,10
Southampton,Sunderland,10/18/2014,Albrighton M.,LEI,0,0,0,0,0,0,0,0,0,0,50,6
Southampton,Sunderland,10/18/2014,Armstrong A.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Sunderland,10/18/2014,Cambiasso E.,LEI,0,0,0,0,0,0,0,1,0,0,72,25
Southampton,Sunderland,10/18/2014,Colback J.,NEW,0,0,1,1,0,0,2,1,0,0,87.9,33
Southampton,Sunderland,10/18/2014,De Laet R.,LEI,0,0,1,0,1,0,1,2,1,0,69.6,23
Southampton,Sunderland,10/18/2014,Dummett P.,NEW,0,0,1,1,0,0,0,0,0,0,75,20
Southampton,Sunderland,10/18/2014,Ferreyra F.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Sunderland,10/18/2014,Haidara M.,NEW,0,0,0,0,0,0,0,1,0,0,57.1,7
Southampton,Sunderland,10/18/2014,Hammond D.,LEI,0,0,0,0,0,0,0,0,0,0,0,0
Southampton,Sunderland,10/18/2014,Janmaat D.,NEW,0,0,0,0,0,0,2,1,0,0,75,24
Southampton,Sunderland,10/18/2014,Knockaert A.,LEI,0,0,1,0,1,0,0,1,0,0,71.4,7
Southampton,Sunderland,10/18/2014,Krul T.,NEW,0,0,0,0,0,0,0,2,0,0,54.8,31
Southampton,Sunderland,10/18/2014,Morgan W.,LEI,0,0,0,0,0,0,0,2,0,0,85.7,14
Southampton,Sunderland,10/18/2014,Obertan G.,NEW,1,0,2,1,1,0,1,4,0,0,75.8,33
Southampton,Sunderland,10/18/2014,Schlupp J.,LEI,0,0,0,0,0,0,1,1,0,0,88.9,9
Southampton,Sunderland,10/18/2014,Sissoko M.,NEW,0,0,3,1,2,0,1,2,0,0,79.3,29
Southampton,Sunderland,10/18/2014,Ulloa L.,LEI,0,0,0,0,0,1,2,2,1,0,72.7,44
Southampton,Sunderland,10/18/2014,Wasilewski M.,LEI,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Aston Villa,11/29/2014,Agbonlahor G.,AST,0,0,2,1,0,1,0,0,0,0,70,20
Burnley,Aston Villa,11/29/2014,Bacuna L.,AST,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Aston Villa,11/29/2014,Boyd G.,BUR,0,0,2,1,1,0,1,1,0,0,77.8,18
Burnley,Aston Villa,11/29/2014,Clark C.,AST,0,0,3,1,1,0,0,2,1,0,73.3,30
Burnley,Aston Villa,11/29/2014,Cole J.,AST,1,0,2,1,0,1,1,0,0,0,81,42
Burnley,Aston Villa,11/29/2014,Given S.,AST,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Aston Villa,11/29/2014,Guzan B.,AST,0,0,0,0,0,0,0,0,0,0,25,8
Burnley,Aston Villa,11/29/2014,Hutton A.,AST,0,0,0,0,1,0,1,2,1,0,78,59
Burnley,Aston Villa,11/29/2014,Jones D.,BUR,0,0,0,0,0,0,0,1,0,0,92.7,41
Burnley,Aston Villa,11/29/2014,Keane M.,BUR,0,0,0,0,0,0,0,0,0,0,89.1,46
Burnley,Aston Villa,11/29/2014,Long K.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Aston Villa,11/29/2014,Marney D.,BUR,0,0,0,0,2,0,1,1,1,0,86.8,68
Burnley,Aston Villa,11/29/2014,N'Zogbia C.,AST,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Aston Villa,11/29/2014,Richardson K.,AST,0,0,0,0,0,0,0,0,0,0,50,2
Burnley,Aston Villa,11/29/2014,Sanchez C.,AST,0,0,2,0,0,0,1,0,0,0,87,54
Burnley,Aston Villa,11/29/2014,Sordell M.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Aston Villa,11/29/2014,Wallace R.,BUR,0,0,0,0,0,0,0,0,0,0,80,5
Burnley,Aston Villa,11/29/2014,Weimann A.,AST,0,1,4,2,0,0,0,0,0,0,82.5,40
Burnley,Aston Villa,11/29/2014,Arfield S.,BUR,0,0,0,0,0,0,2,0,0,0,85.7,7
Burnley,Aston Villa,11/29/2014,Barnes A.,BUR,0,0,0,0,1,0,2,0,1,0,52.4,21
Burnley,Aston Villa,11/29/2014,Cissokho A.,AST,0,0,0,0,0,0,2,0,0,0,80.6,36
Burnley,Aston Villa,11/29/2014,Cleverley T.,AST,0,0,3,1,0,0,2,1,1,0,91.1,56
Burnley,Aston Villa,11/29/2014,Gilks M.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Aston Villa,11/29/2014,Grealish J.,AST,0,0,1,1,0,0,0,0,0,0,90.5,21
Burnley,Aston Villa,11/29/2014,Heaton T.,BUR,0,0,0,0,0,0,0,0,0,0,52.4,21
Burnley,Aston Villa,11/29/2014,Ings D.,BUR,1,0,5,2,0,1,0,2,0,0,74.1,27
Burnley,Aston Villa,11/29/2014,Jutkiewicz L.,BUR,0,0,1,0,0,0,1,1,0,0,42.9,7
Burnley,Aston Villa,11/29/2014,Kightly M.,BUR,0,0,3,1,0,0,1,0,1,0,50,18
Burnley,Aston Villa,11/29/2014,Lowton M.,AST,0,0,0,0,0,0,0,0,0,0,0,1
Burnley,Aston Villa,11/29/2014,Mee B.,BUR,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Aston Villa,11/29/2014,Okore J.,AST,0,0,0,0,1,0,1,2,1,0,85.7,35
Burnley,Aston Villa,11/29/2014,Robinson C.,AST,0,0,0,0,0,0,0,0,0,0,0,0
Burnley,Aston Villa,11/29/2014,Shackell J.,BUR,0,0,0,0,4,0,0,0,0,0,85.4,48
Burnley,Aston Villa,11/29/2014,Trippier K.,BUR,0,0,0,0,0,0,0,1,0,0,73.8,61
Burnley,Aston Villa,11/29/2014,Ward S.,BUR,0,0,0,0,1,0,0,0,0,0,64.4,45
Burnley,Aston Villa,11/29/2014,Westwood A.,AST,0,0,1,0,0,0,0,0,0,0,84.7,72
QPR,Manchester City,11/8/2014,Aguero S.,MAC,2,0,8,4,2,0,0,1,0,0,83.3,18
QPR,Manchester City,11/8/2014,Barton J.,QPR,0,0,0,0,0,0,0,1,0,0,88.5,26
QPR,Manchester City,11/8/2014,Caballero W.,MAC,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Clichy G.,MAC,0,0,1,0,1,0,1,1,0,0,69.1,42
QPR,Manchester City,11/8/2014,Dunne R.,QPR,0,0,0,0,0,0,1,1,1,0,76.5,17
QPR,Manchester City,11/8/2014,Fer L.,QPR,0,0,2,0,2,0,2,1,0,0,74.4,39
QPR,Manchester City,11/8/2014,Fernando,MAC,0,0,0,0,0,0,1,0,0,0,87.5,48
QPR,Manchester City,11/8/2014,Hart J.,MAC,0,0,0,0,0,0,0,0,0,0,40.7,27
QPR,Manchester City,11/8/2014,Hill C.,QPR,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Isla M.,QPR,0,1,0,0,0,0,1,1,1,0,75.8,33
QPR,Manchester City,11/8/2014,Kranjcar N.,QPR,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Mangala E.,MAC,0,1,3,0,1,0,1,0,0,0,80.5,41
QPR,Manchester City,11/8/2014,Milner J.,MAC,0,0,2,1,1,0,0,0,0,0,100,4
QPR,Manchester City,11/8/2014,Navas J.,MAC,0,0,0,0,0,0,1,0,0,0,83,47
QPR,Manchester City,11/8/2014,Phillips M.,QPR,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Sandro,QPR,0,0,1,0,1,0,1,0,1,0,81.8,11
QPR,Manchester City,11/8/2014,Vargas E.,QPR,0,0,6,1,3,0,2,1,1,0,81.1,37
QPR,Manchester City,11/8/2014,Zabaleta P.,MAC,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Austin C.,QPR,1,0,4,3,0,2,1,2,0,0,56.5,23
QPR,Manchester City,11/8/2014,Boyata D.,MAC,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Caulker S.,QPR,0,0,2,0,0,0,0,0,0,0,77.3,22
QPR,Manchester City,11/8/2014,Demichelis M.,MAC,0,0,0,0,0,0,1,0,0,0,80.7,57
QPR,Manchester City,11/8/2014,Dzeko E.,MAC,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Fernandinho,MAC,0,0,0,0,0,0,2,2,0,0,78.1,41
QPR,Manchester City,11/8/2014,Green R.,QPR,0,0,0,0,0,0,0,0,0,0,50,24
QPR,Manchester City,11/8/2014,Henry K.,QPR,0,0,0,0,0,0,1,1,0,0,75.5,49
QPR,Manchester City,11/8/2014,Hoilett J.,QPR,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Jovetic S.,MAC,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Lampard F.,MAC,0,0,0,0,0,0,1,0,0,0,75,16
QPR,Manchester City,11/8/2014,McCarthy A.,QPR,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Nasri S.,MAC,0,0,2,0,2,0,1,1,1,0,86.1,43
QPR,Manchester City,11/8/2014,Onuoha N.,QPR,0,0,0,0,0,0,0,0,0,0,0,0
QPR,Manchester City,11/8/2014,Sagna B.,MAC,0,0,1,0,0,0,1,2,1,0,79.3,53
QPR,Manchester City,11/8/2014,Toure Y.,MAC,0,1,6,1,1,0,0,1,0,0,79,76
QPR,Manchester City,11/8/2014,Yun Suk-Young,QPR,0,0,1,0,0,0,0,1,0,0,75,28
QPR,Manchester City,11/8/2014,Zamora B.,QPR,0,0,1,0,0,1,0,1,0,0,60,40
Newcastle Utd,Southampton,1/17/2015,Abeid M.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Southampton,1/17/2015,Anita V.,NEW,0,0,1,0,0,0,1,0,0,0,85.7,35
Newcastle Utd,Southampton,1/17/2015,Bertrand R.,SOU,0,0,0,0,0,0,1,0,0,0,65.4,26
Newcastle Utd,Southampton,1/17/2015,Clyne N.,SOU,0,0,0,0,0,0,1,1,0,0,73,37
Newcastle Utd,Southampton,1/17/2015,Coloccini F.,NEW,0,0,0,0,1,0,0,0,0,0,90.9,55
Newcastle Utd,Southampton,1/17/2015,Davis K.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Southampton,1/17/2015,Dummett P.,NEW,0,0,1,0,0,0,0,1,0,0,81.4,43
Newcastle Utd,Southampton,1/17/2015,Fonte J.,SOU,0,0,1,0,2,0,0,0,0,0,69.8,43
Newcastle Utd,Southampton,1/17/2015,Gardos F.,SOU,0,0,0,0,1,0,0,0,0,0,86.8,38
Newcastle Utd,Southampton,1/17/2015,Haidara M.,NEW,0,0,0,0,0,0,1,0,0,0,88.7,53
Newcastle Utd,Southampton,1/17/2015,Isgrove L.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Southampton,1/17/2015,Krul T.,NEW,0,0,0,0,0,0,0,0,0,0,66.7,30
Newcastle Utd,Southampton,1/17/2015,McCarthy J.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Southampton,1/17/2015,Perez A.,NEW,0,0,2,1,0,0,0,0,0,0,85.7,21
Newcastle Utd,Southampton,1/17/2015,Riviere E.,NEW,0,0,2,0,0,0,0,0,0,0,100,8
Newcastle Utd,Southampton,1/17/2015,Sissoko M.,NEW,0,0,1,0,0,0,3,2,0,0,78.4,51
Newcastle Utd,Southampton,1/17/2015,Targett M.,SOU,0,0,0,0,0,0,0,0,0,0,100,1
Newcastle Utd,Southampton,1/17/2015,Williamson M.,NEW,0,0,0,0,0,0,1,0,0,0,100,5
Newcastle Utd,Southampton,1/17/2015,Ameobi S.,NEW,0,0,1,0,0,0,0,1,0,0,88.2,17
Newcastle Utd,Southampton,1/17/2015,Armstrong A.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Southampton,1/17/2015,Cabella R.,NEW,0,0,4,0,0,0,1,4,0,0,82.8,58
Newcastle Utd,Southampton,1/17/2015,Colback J.,NEW,0,0,0,0,0,0,0,0,0,0,83.1,59
Newcastle Utd,Southampton,1/17/2015,Cork J.,SOU,0,0,0,0,0,0,0,0,0,0,88.9,9
Newcastle Utd,Southampton,1/17/2015,Davis S.,SOU,0,0,0,0,0,0,0,1,1,0,88.5,52
Newcastle Utd,Southampton,1/17/2015,Elia E.,SOU,2,0,2,2,0,0,0,0,0,0,74.2,31
Newcastle Utd,Southampton,1/17/2015,Forster F.,SOU,0,0,0,0,0,0,0,0,0,0,52.2,23
Newcastle Utd,Southampton,1/17/2015,Gouffran Y.,NEW,1,0,3,2,0,1,2,0,0,0,74.5,47
Newcastle Utd,Southampton,1/17/2015,Hesketh J.,SOU,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Southampton,1/17/2015,Janmaat D.,NEW,0,0,1,0,0,0,0,0,0,0,85,60
Newcastle Utd,Southampton,1/17/2015,Long S.,SOU,0,1,0,0,0,0,1,0,1,0,33.3,6
Newcastle Utd,Southampton,1/17/2015,Pelle G.,SOU,0,0,1,0,0,1,2,1,0,0,70,50
Newcastle Utd,Southampton,1/17/2015,Reed H.,SOU,0,0,1,1,1,0,2,4,0,0,88.2,34
Newcastle Utd,Southampton,1/17/2015,Santon D.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Southampton,1/17/2015,Tadic D.,SOU,0,0,0,0,0,2,0,2,0,0,81.5,27
Newcastle Utd,Southampton,1/17/2015,Ward-Prowse J.,SOU,0,1,0,0,0,0,1,0,0,0,83.3,30
Newcastle Utd,Southampton,1/17/2015,Woodman F.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Hull City,9/20/2014,Aluko S.,HUL,0,0,0,0,0,0,1,0,1,0,88,8
Newcastle Utd,Hull City,9/20/2014,Anita V.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Hull City,9/20/2014,Cabella R.,NEW,0,0,6,3,0,0,0,2,1,0,90,61
Newcastle Utd,Hull City,9/20/2014,Cisse P.,NEW,2,0,3,2,0,0,0,0,0,0,80,10
Newcastle Utd,Hull City,9/20/2014,Coloccini F.,NEW,0,0,1,0,0,0,0,0,1,0,89,47
Newcastle Utd,Hull City,9/20/2014,Dawson M.,HUL,0,0,0,0,3,0,0,0,0,0,81,21
Newcastle Utd,Hull City,9/20/2014,Dummett P.,NEW,0,0,2,0,0,0,1,0,0,0,75,56
Newcastle Utd,Hull City,9/20/2014,Elmohamady A.,HUL,0,1,0,0,1,0,2,2,0,0,69,26
Newcastle Utd,Hull City,9/20/2014,Haidara M.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Hull City,9/20/2014,Hernandez A.,HUL,0,0,0,0,0,2,0,1,0,0,63,16
Newcastle Utd,Hull City,9/20/2014,Janmaat D.,NEW,0,0,1,0,0,0,1,0,0,0,83,64
Newcastle Utd,Hull City,9/20/2014,Krul T.,NEW,0,0,0,0,0,0,0,1,0,0,76,25
Newcastle Utd,Hull City,9/20/2014,McGregor A.,HUL,0,0,0,0,0,0,0,1,0,0,42,24
Newcastle Utd,Hull City,9/20/2014,Perez A.,NEW,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Hull City,9/20/2014,Ramirez G.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Hull City,9/20/2014,Robertson A.,HUL,0,0,0,0,0,0,0,0,1,0,80,40
Newcastle Utd,Hull City,9/20/2014,Sissoko M.,NEW,0,0,0,0,1,0,3,0,1,0,78,54
Newcastle Utd,Hull City,9/20/2014,Tiote C.,NEW,0,1,3,0,0,0,3,1,0,0,84,83
Newcastle Utd,Hull City,9/20/2014,Ameobi S.,NEW,0,0,0,0,0,0,2,0,1,0,83,6
Newcastle Utd,Hull City,9/20/2014,Brady R.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Hull City,9/20/2014,Chester J.,HUL,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Utd,Hull City,9/20/2014,Colback J.,NEW,0,0,3,1,1,1,0,3,0,0,95,43
Newcastle Utd,Hull City,9/20/2014,Davies C.,HUL,0,0,2,0,1,0,2,0,0,0,80,15
Newcastle Utd,Hull City,9/20/2014,Diame M.,HUL,1,0,2,1,0,0,4,0,0,0,85,39
