home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Manchester City,Liverpool,8/25/2014,W,3,1,Oliver M. (Eng),45471,Etihad Stadium (Manchester),0.53,0.47,9,11,4,3,4,4,,,8,14,6,7,1,1,2,1,13,7,1,1,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Clichy G.', u'Demichelis M.', u'Dzeko E.', u'Fernando', u'Hart J. ', u'Jovetic S.', u'Kompany V. ', u'Nasri S.', u'Silva D.', u'Toure Y.', u'Zabaleta P.']","[u'Allen J.', u'Coutinho', u'Gerrard S. ', u'Henderson J.', u'Johnson G.', u'Lovren D.', u'Mignolet S. ', u'Moreno A.', u'Skrtel M.', u'Sterling R.', u'Sturridge D.']","[u'Aguero S.', u'Caballero W. ', u'Kolarov A.', u'Milner J.', u'Navas J.', u'Fernandinho', u'Sagna B.']","[u'Can E.', u'Jones B. ', u'Lambert R.', u'Manquillo J.', u'Markovic L.', u'Sakho M.', u'Toure K.']","[(u'Aguero S.', u'Dzeko E.'), (u'Can E.', u'Allen J.'), (u'Lambert R.', u'Sterling R.'), (u'Navas J.', u'Silva D.'), (u'Markovic L.', u'Coutinho'), (u'Fernandinho', u'Jovetic S.')]",Pellegrini M.,Rodgers B.
Burnley,Southampton,12/13/2014,W,1,0,Clattenburg M. (Eng),,Turf Moor (Burnley),0.4,0.6,7,15,2,4,3,10,,,12,16,2,4,2,2,4,1,15,11,1,3,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Arfield S.', u'Barnes A.', u'Boyd G.', u'Heaton T. ', u'Ings D.', u'Jones D.', u'Keane M.', u'Marney D.', u'Mee B.', u'Shackell J. ', u'Trippier K.']","[u'Alderweireld T.', u'Bertrand R.', u'Clyne N.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Hesketh J.', u'Mane S.', u'Pelle G.', u'Tadic D.', u'Wanyama V.']","[u'Chalobah N.', u'Gilks M. ', u'Jutkiewicz L.', u'Kightly M.', u'Lafferty D.', u'Long K.', u'Wallace R.']","[u'Davis K. ', u'Gardos F.', u'Long S.', u'Mayuka E.', u'Reed H.', u'Ward-Prowse J.', u'Yoshida M.']","[(u'Long S.', u'Mane S.'), (u'Lafferty D.', u'Mee B.'), (u'Ward-Prowse J.', u'Hesketh J.')]",Dyche S.,Koeman R.
Manchester City,Everton,12/6/2014,W,1,0,Marriner A. (Eng),45603,Etihad Stadium (Manchester),0.52,0.48,12,16,3,2,4,2,,,14,8,11,7,2,4,2,2,8,11,3,3,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Aguero S.', u'Clichy G.', u'Demichelis M.', u'Fernando', u'Hart J. ', u'Mangala E.', u'Milner J.', u'Nasri S.', u'Navas J.', u'Toure Y. ', u'Zabaleta P.']","[u'Baines L.', u'Barry G.', u'Besic M.', u'Coleman S.', u'Distin S.', u""Eto'o S."", u'Hibbert T.', u'Howard T. ', u'Jagielka P. ', u'Lukaku R.', u'Mirallas K.']","[u'Boyata D.', u'Caballero W. ', u'Dzeko E.', u'Kolarov A.', u'Lampard F.', u'Pozo', u'Sagna B.']","[u'Alcaraz A.', u'Barkley R.', u'Garbutt L.', u'McGeady A.', u'Osman L.', u'Pienaar S.', u'Robles J. ']","[(u'Barkley R.', u'Besic M.'), (u'Dzeko E.', u'Pozo'), (u'Lampard F.', u'Navas J.'), (u'Osman L.', u'Mirallas K.'), (u'Pozo', u'Aguero S.)(Dzeko E.')]",Pellegrini M.,Martinez R.
Leicester,Burnley,10/4/2014,D,2,2,Dowd P. (Eng),31448,King Power Stadium (Leicester),0.54,0.46,14,9,6,4,3,4,,,13,13,9,3,1,1,2,4,16,12,2,2,4 - 4 - 2,4 - 4 - 1 - 1,"[u'De Laet R.', u'Drinkwater D.', u'Hammond D.', u'Konchesky P.', u'Mahrez R.', u'Moore L.', u'Morgan W. ', u'Schlupp J.', u'Schmeichel K. ', u'Ulloa L.', u'Vardy J.']","[u'Arfield S.', u'Barnes A.', u'Boyd G.', u'Duff M.', u'Heaton T. ', u'Jutkiewicz L.', u'Kightly M.', u'Mee B.', u'Shackell J. ', u'Trippier K.', u'Ward S.']","[u'Hamer B. ', u'James M.', u'King A.', u'Knockaert A.', u'Nugent D.', u'Wasilewski M.', u'Wood Ch.']","[u'Gilks M. ', u'Hewitt S.', u'Keane M.', u'Lafferty D.', u'Long K.', u'Sordell M.', u'Wallace R.']","[(u'James M.', u'Hammond D.'), (u'Keane M.', u'Trippier K.'), (u'Knockaert A.', u'Mahrez R.'), (u'Nugent D.', u'Ulloa L.'), (u'Sordell M.', u'Boyd G.'), (u'Wallace R.', u'Kightly M.')]",Pearson N.,Dyche S.
QPR,Chelsea,4/12/2015,L,0,1,Marriner A. (Eng),17939,Loftus Road (London),0.4,0.6,15,9,4,1,5,6,,,9,12,5,6,4,3,0,4,12,6,2,1,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Austin C.', u'Barton J. ', u'Caulker S.', u'Green R. ', u'Henry K.', u'Hill C.', u'Isla M.', u'Onuoha N.', u'Phillips M.', u'Sandro', u'Zamora B.']","[u'Azpilicueta C.', u'Cahill G.', u'Courtois T. ', u'Drogba D.', u'Fabregas C.', u'Hazard E.', u'Ivanovic B.', u'Matic N.', u'Ramires', u'Terry J. ', u'Willian']","[u'Comley B.', u'Dunne R.', u'Grego-Cox R.', u'Hoilett J.', u'Kranjcar N.', u'McCarthy A. ', u'Mitchell A.', u'Traore A.']","[u'Brown I.', u'Cech P. ', u'Cuadrado J.', u'Filipe Luis', u'Mikel J. O.', u'Oscar', u'Zouma K.', '']","[(u'Dunne R.', u'Isla M.'), (u'Cuadrado J.', u'Willian'), (u'Hoilett J.', u'Zamora B.'), (u'Kranjcar N.', u'Sandro'), (u'Oscar', u'Ramires'), (u'Zouma K.', u'Fabregas C.')]",Ramsey C.,Mourinho J.
West Ham,Swansea,12/7/2014,W,3,1,Foy C. (Eng),34125,Boleyn Ground (London),0.56,0.44,15,11,7,2,3,4,,,19,14,7,4,3,1,1,4,11,18,0,1,4 - 3 - 1 - 2,4 - 2 - 3 - 1,"[u'Adrian ', u'Carroll A.', u'Cresswell A.', u'Downing S.', u'Jenkinson C.', u'Kouyate C.', u'Nolan K. ', u'Reid W.', u'Song A.', u'Tomkins J.', u'Valencia E.']","[u'Bartley K.', u'Bony W.', u'Britton L.', u'Fabianski L. ', u'Ki Sung-Yong', u'Montero J.', u'Rangel A.', u'Richards J.', u'Routledge W.', u'Sigurdsson G.', u'Williams A. ']","[u'Amalfitano M.', u'Cole C.', u'Collins J.', u'Jaaskelainen J. ', u""O'Brien J."", u'Sakho D.', u'Zarate M.']","[u'Amat J.', u'Carroll T.', u'Dyer N.', u'Gomis B.', u'Shelvey J.', u'Tiendalli D.', u'Tremmel G. ']","[(u'Collins J.', u'Kouyate C.'), (u'Dyer N.', u'Rangel A.'), (u'Gomis B.', u'Montero J.'), (u""O'Brien J."", u'Jenkinson C.'), (u'Sakho D.', u'Valencia E.'), (u'Tremmel G. ', u'Britton L.')]",Allardyce S.,Monk G.
Swansea,West Ham,1/10/2015,D,1,1,Dean M. (Eng),20745,Liberty Stadium (Swansea),0.61,0.39,19,10,3,4,5,5,,,7,12,4,5,2,1,3,2,9,7,0,1,4 - 2 - 3 - 1,4 - 1 - 3 - 2,"[u'Britton L.', u'Carroll T.', u'Dyer N.', u'Fabianski L. ', u'Fernandez F.', u'Gomis B.', u'Rangel A.', u'Routledge W.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Adrian ', u'Carroll A.', u'Collins J.', u'Cresswell A.', u'Downing S.', u'Jenkinson C.', u'Noble M.', u'Nolan K. ', u'Reid W.', u'Tomkins J.', u'Valencia E.']","[u'Barrow M.', u'Bartley K.', u'Emnes M.', u'Fulton J.', u'Oliveira N.', u'Tiendalli D.', u'Tremmel G. ']","[u'Amalfitano M.', u'Cole C.', u'Jaaskelainen J. ', u'Jarvis M.', u""O'Brien J."", u'Poyet D.', u'Vaz Te R.']","[(u'Barrow M.', u'Routledge W.'), (u'Amalfitano M.', u'Valencia E.'), (u'Emnes M.', u'Dyer N.'), (u'Oliveira N.', u'Sigurdsson G.'), (u'Poyet D.', u'Nolan K.')]",Monk G.,Allardyce S.
Sunderland,Aston Villa,3/14/2015,L,0,4,Swarbrick N. (Eng),45746,Stadium of Light (Sunderland),0.4,0.6,12,14,2,8,7,4,,,9,12,2,5,2,0,4,2,10,9,1,1,4 - 1 - 4 - 1,4 - 4 - 2,"[u'Alvarez R.', u'Bridcutt L.', u'Brown W.', u'Defoe J.', u'Fletcher S.', u'Larsson S.', u""O'Shea J. "", u'Pantilimon C. ', u'Reveillere A.', u'Rodwell J.', u'van Aanholt P.']","[u'Agbonlahor G.', u'Bacuna L.', u'Benteke C.', u'Clark C.', u'Cleverley T.', u'Delph F. ', u'Guzan B. ', u'Lowton M.', u""N'Zogbia C."", u'Okore J.', u'Sinclair S.']","[u'Coates S.', u'Gomez J.', u'Graham D.', u'Jones B.', u'Mannone V. ', u'Vergini S.', u'Wickham C.']","[u'Gil C.', u'Given S. ', u'Hepburn-Murphy R.', u'Kinsella L.', u'Sanchez C.', u'Weimann A.', u'Westwood A.']","[(u'Graham D.', u'Fletcher S.'), (u'Hepburn-Murphy R.', u'Benteke C.'), (u'Sanchez C.', u'Clark C.'), (u'Weimann A.', u""N'Zogbia C.""), (u'Wickham C.', u'Alvarez R.')]",Poyet G.,Sherwood T.
Newcastle Utd,West Ham,5/24/2015,W,2,0,Atkinson M. (Eng),,St. James Park (Newcastle),0.45,0.55,17,4,4,1,9,2,,,12,9,2,3,1,3,1,2,9,9,2,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Anita V.', u'Cisse P.', u'Colback J.', u'Coloccini F. ', u'Dummett P.', u'Gutierrez J.', u'Janmaat D.', u'Krul T. ', u'Riviere E.', u'Sissoko M.', u'Williamson M.']","[u'Adrian ', u'Burke R.', u'Cole C.', u'Cresswell A.', u'Downing S.', u'Jenkinson C.', u'Kouyate C.', u'Nolan K. ', u'Reid W.', u'Song A.', u'Valencia E.']","[u'Ameobi S.', u'Cabella R.', u'de Jong S.', u'Gouffran Y.', u'Perez A.', u'Taylor R.', u'Woodman F. ']","[u'Amalfitano M.', u'Nene', u'Jaaskelainen J. ', u'Jarvis M.', u'Lee E.', u""O'Brien J."", u'Tomkins J.']","[(u'Amalfitano M.', u'Valencia E.'), (u'Gouffran Y.', u'Anita V.'), (u'Lee E.', u'Kouyate C.'), (u'Tomkins J.', u'Burke R.')]",Carver J.,Allardyce S.
Liverpool,Manchester United,3/22/2015,L,1,2,Atkinson M. (Eng),44405,Anfield Road (Liverpool),0.42,0.58,7,6,1,4,3,0,,,20,13,2,3,0,3,2,0,14,17,2,2,3 - 4 - 3,4 - 1 - 4 - 1,"[u'Allen J.', u'Can E.', u'Coutinho', u'Henderson J. ', u'Lallana A.', u'Mignolet S. ', u'Moreno A.', u'Sakho M.', u'Skrtel M.', u'Sterling R.', u'Sturridge D.']","[u'Blind D.', u'Carrick M.', u'de Gea D. ', u'Fellaini M.', u'Herrera A.', u'Jones P.', u'Mata', u'Rooney W. ', u'Smalling C.', u'Valencia A.', u'Young A.']","[u'Balotelli M.', u'Gerrard S.', u'Johnson G.', u'Jones B. ', u'Lambert R.', u'Lucas Leiva', u'Toure K.']","[u'Di Maria A.', u'Falcao', u'Januzaj A.', u'Pereira A.', u'Rafael', u'Rojo M.', u'Valdes V. ']","[(u'Balotelli M.', u'Moreno A.'), (u'Di Maria A.', u'Young A.'), (u'Gerrard S.', u'Lallana A.'), (u'Falcao', u'Herrera A.'), (u'Rojo M.', u'Blind D.')]",Rodgers B.,van Gaal L.
Southampton,West Ham,2/11/2015,D,0,0,Pawson C. (Eng),31241,St. Mary's Stadium (Southampton),0.68,0.32,17,8,7,1,7,0,,,9,15,8,2,3,0,1,7,12,11,2,1,4 - 3 - 3,4 - 3 - 3,"[u'Clyne N.', u'Davis S.', u'Elia E.', u'Fonte J. ', u'Forster F. ', u'Gardos F.', u'Mane S.', u'Pelle G.', u'Reed H.', u'Wanyama V.', u'Yoshida M.']","[u'Adrian ', u'Amalfitano M.', u'Cole C.', u'Cresswell A.', u'Downing S.', u'Jenkinson C.', u'Kouyate C.', u'Sakho D.', u'Song A. ', u'Tomkins J.', u'Valencia E.']","[u'Davis K. ', u'Djuricic F.', u'Flannigan J.', u'McCarthy J.', u'Tadic D.', u'Ward-Prowse J.', '']","[u'Burke R.', u'Carroll A.', u'Jaaskelainen J. ', u'Jarvis M.', u'Lee E.', u""O'Brien J."", u'Oxford R.']","[(u'Djuricic F.', u'Mane S.'), (u'Carroll A.', u'Sakho D.'), (u'Jaaskelainen J. ', u'Cole C.'), (u'Jarvis M.', u'Valencia E.'), (u'Tadic D.', u'Elia E.'), (u'Ward-Prowse J.', u'Reed H.')]",Koeman R.,Allardyce S.
Manchester City,Crystal Palace,12/20/2014,W,3,0,Dowd P. (Eng),,Etihad Stadium (Manchester),0.73,0.27,12,9,3,1,8,4,,,6,20,8,6,3,1,1,0,17,5,2,1,4 - 2 - 3 - 1,4 - 1 - 4 - 1,"[u'Demichelis M.', u'Fernandinho', u'Hart J. ', u'Kolarov A.', u'Mangala E.', u'Milner J.', u'Nasri S.', u'Navas J.', u'Silva D.', u'Toure Y. ', u'Zabaleta P.']","[u'Bolasie Y.', u'Campbell F.', u'Dann S.', u'Hangeland B.', u'Jedinak M. ', u'Kelly M.', u'Ledley J.', u'McArthur J.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Ambrose T.', u'Boyata D.', u'Caballero W. ', u'Lampard F.', u'Fernando', u'Sagna B.', u'Sinclair S.']","[u'Bannan B.', u'Delaney D.', u'Gayle D.', u'Hennessey W. ', u'Mariappa A.', u'Thomas J.', u'Zaha W.']","[(u'Bannan B.', u'Ledley J.'), (u'Lampard F.', u'Silva D.'), (u'Fernando', u'Milner J.'), (u'Thomas J.', u'Puncheon J.'), (u'Sinclair S.', u'Nasri S.'), (u'Zaha W.', u'Campbell F.')]",Pellegrini M.,Warnock N.
Swansea,Southampton,9/20/2014,L,0,1,Moss J. (Eng),20596,Liberty Stadium (Swansea),0.43,0.57,6,10,2,4,2,5,,,17,10,2,4,0,2,3,2,11,15,2,4,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Bony W.', u'Dyer N.', u'Fabianski L. ', u'Fernandez F.', u'Ki Sung-Yong', u'Rangel A.', u'Routledge W.', u'Shelvey J.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Bertrand R.', u'Clyne N.', u'Cork J.', u'Fonte J. ', u'Forster F. ', u'Long S.', u'Pelle G.', u'Schneiderlin M.', u'Tadic D.', u'Ward-Prowse J.', u'Yoshida M.']","[u'Bartley K.', u'Carroll T.', u'Emnes M.', u'Gomis B.', u'Montero J.', u'Richards J.', u'Tremmel G. ']","[u'Davis K. ', u'Davis S.', u'Gardos F.', u'Mayuka E.', u'McQueen S.', u'Targett M.', u'Wanyama V.']","[(u'Davis S.', u'Cork J.'), (u'Emnes M.', u'Ki Sung-Yong'), (u'Gardos F.', u'Yoshida M.'), (u'Montero J.', u'Dyer N.'), (u'Wanyama V.', u'Ward-Prowse J.')]",Monk G.,Koeman R.
Manchester United,Chelsea,10/26/2014,D,1,1,Dowd P. (Eng),75327,Old Trafford (Manchester),0.51,0.49,19,9,7,4,10,3,,,16,13,4,7,0,2,3,6,13,14,3,7,4 - 1 - 4 - 1,4 - 2 - 3 - 1,"[u'Blind D.', u'de Gea D. ', u'Di Maria A.', u'Fellaini M.', u'Januzaj A.', u'Mata', u'Rafael', u'Rojo M.', u'Shaw L.', u'Smalling C.', u'van Persie R. ']","[u'Cahill G.', u'Courtois T. ', u'Drogba D.', u'Fabregas C.', u'Filipe Luis', u'Hazard E.', u'Ivanovic B.', u'Matic N.', u'Oscar', u'Terry J. ', u'Willian']","[u'Blackett T.', u'Carrick M.', u'Fletcher D.', u'Herrera A.', u'Lindegaard A. ', u'Pereira A.', u'Wilson J.']","[u'Ake N.', u'Baker L.', u'Cech P. ', u'Mikel J. O.', u'Salah M.', u'Schurrle A.', u'Zouma K.']","[(u'Mikel J. O.', u'Oscar'), (u'Schurrle A.', u'Hazard E.'), (u'Wilson J.', u'Mata J.'), (u'Zouma K.', u'Willian')]",van Gaal L.,Mourinho J.
Everton,Swansea,11/1/2014,D,0,0,Friend K. (Eng),39149,Goodison Park (Liverpool),0.67,0.33,17,8,3,0,8,4,,,16,11,11,0,1,1,0,3,10,15,2,5,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Alcaraz A.', u'Baines L.', u'Barkley R.', u'Barry G.', u'Coleman S.', u""Eto'o S."", u'Howard T. ', u'Jagielka P. ', u'McCarthy J.', u'McGeady A.', u'Naismith S.']","[u'Bony W.', u'Fabianski L. ', u'Fernandez F.', u'Ki Sung-Yong', u'Montero J.', u'Rangel A.', u'Routledge W.', u'Shelvey J.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Atsu Ch.', u'Besic M.', u'Hibbert T.', u'Lukaku R.', u'Osman L.', u'Pienaar S.', u'Robles J. ']","[u'Bartley K.', u'Carroll T.', u'Dyer N.', u'Emnes M.', u'Gomis B.', u'Shephard L.', u'Tremmel G. ']","[(u'Besic M.', u'Alcaraz A.'), (u'Carroll T.', u'Sigurdsson G.'), (u'Dyer N.', u'Montero J.'), (u'Lukaku R.', u'McGeady A.'), (u'Gomis B.', u'Bony W.'), (u'Pienaar S.', u'Naismith S.')]",Martinez R.,Monk G.
Southampton,West Brom,8/23/2014,D,0,0,East R. (Eng),27598,St. Mary's Stadium (Southampton),0.58,0.42,8,8,2,2,4,4,,,16,15,1,5,1,1,2,2,14,15,1,2,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Bertrand R.', u'Clyne N.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Pelle G.', u'Schneiderlin M.', u'Tadic D.', u'Wanyama V.', u'Ward-Prowse J.', u'Yoshida M.']","[u'Anichebe V.', u'Berahino S.', u'Brunt C. ', u'Dawson C.', u'Dorrans G.', u'Foster B. ', u'Gardner C.', u'Mulumbu Y.', u'Olsson J.', u'Pocognoli S.', u'Wisdom A.']","[u'Cork J.', u'Davis K. ', u'Gardos F.', u'Hooiveld J.', u'Isgrove L.', u'Long S.', u'Taider S.']","[u'Baird Ch.', u'Davidson J.', u'Ideye B.', u'McAuley G.', u'Myhill B. ', u'Sessegnon S.', u'Yacob C.']","[(u'Cork J.', u'Ward-Prowse J.'), (u'Davidson J.', u'Pocognoli S.'), (u'Ideye B.', u'Anichebe V.'), (u'Long S.', u'Davis S.'), (u'Sessegnon S.', u'Berahino S.')]",Koeman R.,Irvine A.
Everton,Newcastle Utd,3/15/2015,W,3,0,Atkinson M. (Eng),38806,Goodison Park (Liverpool),0.54,0.46,14,11,8,3,4,4,,,9,11,3,4,0,0,3,5,11,9,1,2,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Alcaraz A.', u'Baines L.', u'Coleman S.', u'Gibson D.', u'Howard T. ', u'Jagielka P. ', u'Kone A.', u'Lennon A.', u'Lukaku R.', u'McCarthy J.', u'Osman L.']","[u'Ameobi S.', u'Colback J.', u'Coloccini F. ', u'Gouffran Y.', u'Janmaat D.', u'Krul T. ', u'Obertan G.', u'Riviere E.', u'Sissoko M.', u'Taylor R.', u'Williamson M.']","[u'Atsu Ch.', u'Barkley R.', u'Besic M.', u'Garbutt L.', u'Naismith S.', u'Robles J. ', u'Stones J.']","[u'Anita V.', u'Armstrong A.', u'Cabella R.', u'Elliot R. ', u'Gutierrez J.', u'Perez A.', u'Satka L.']","[(u'Atsu Ch.', u'Lennon A.'), (u'Barkley R.', u'Lukaku R.'), (u'Besic M.', u'McCarthy J.'), (u'Cabella R.', u'Ameobi S.'), (u'Gutierrez J.', u'Riviere E.'), (u'Perez A.', u'Obertan G.')]",Martinez R.,Carver J.
Burnley,Sunderland,9/20/2014,D,0,0,Taylor A. (Eng),20026,Turf Moor (Burnley),0.44,0.56,17,14,6,6,8,6,,,15,16,5,1,2,1,6,6,14,14,1,2,4 - 4 - 2,4 - 1 - 4 - 1,"[u'Arfield S.', u'Boyd G.', u'Duff M.', u'Heaton T. ', u'Jones D.', u'Jutkiewicz L.', u'Marney D.', u'Mee B.', u'Shackell J. ', u'Sordell M.', u'Trippier K.']","[u'Brown W.', u'Cattermole L.', u'Giaccherini E.', u'Johnson A.', u'Larsson S.', u'Mannone V. ', u""O'Shea J. "", u'Rodwell J.', u'van Aanholt P.', u'Vergini S.', u'Wickham C.']","[u'Barnes A.', u'Gilks M. ', u'Keane M.', u'Kightly M.', u'Reid S.', u'Wallace R.', u'Ward S.']","[u'Altidore J.', u'Bridcutt L.', u'Buckley W.', u'Gomez J.', u'Graham D.', u'Jones B.', u'Pantilimon C. ']","[(u'Barnes A.', u'Sordell M.'), (u'Altidore J.', u'Johnson A.'), (u'Buckley W.', u'Giaccherini E.'), (u'Gomez J.', u'Larsson S.'), (u'Reid S.', u'Boyd G.'), (u'Wallace R.', u'Jones D.')]",Dyche S.,Poyet G.
Chelsea,Hull City,12/13/2014,W,2,0,Foy C. (Eng),,Stamford Bridge (London),0.6,0.4,12,8,3,0,3,6,,,14,13,5,4,0,1,0,1,13,13,3,4,4 - 2 - 3 - 1,4 - 1 - 3 - 2,"[u'Cahill G.', u'Cech P. ', u'Costa D.', u'Filipe Luis', u'Hazard E.', u'Ivanovic B.', u'Matic N.', u'Mikel J. O.', u'Oscar', u'Terry J. ', u'Willian']","[u'Aluko S.', u'Chester J.', u'Davies C. ', u'Dawson M.', u'Elmohamady A.', u'Huddlestone T.', u'Jelavic N.', u'Livermore J.', u'McGregor A. ', u'Meyler D.', u'Robertson A.']","[u'Azpilicueta C.', u'Drogba D.', u'Ramires', u'Remy L.', u'Schurrle A.', u'Schwarzer M. ', u'Zouma K.']","[u'Brady R.', u'Bruce A.', u'Hernandez A.', u'Jakupovic E. ', u'Quinn S.', u'Ramirez G.', u'Rosenior L.']","[(u'Brady R.', u'Aluko S.'), (u'Drogba D.', u'Oscar'), (u'Bruce A.', u'Dawson M.'), (u'Ramires', u'Mikel J. O.'), (u'Schurrle A.', u'Willian'), (u'Ramirez G.', u'Jelavic N.')]",Mourinho J.,Bruce S.
Newcastle Utd,Chelsea,12/6/2014,W,2,1,Atkinson M. (Eng),52019,St. James Park (Newcastle),0.32,0.68,9,26,3,8,4,13,,,10,9,1,10,1,4,7,1,8,6,4,3,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Ameobi S.', u'Cabella R.', u'Colback J.', u'Coloccini F. ', u'Dummett P.', u'Elliot R. ', u'Janmaat D.', u'Perez A.', u'Sissoko M.', u'Taylor S.', u'Tiote C.']","[u'Azpilicueta C.', u'Cahill G.', u'Costa D.', u'Courtois T. ', u'Fabregas C.', u'Hazard E.', u'Ivanovic B.', u'Mikel J. O.', u'Oscar', u'Terry J. ', u'Willian']","[u'Alnwick J. ', u'Anita V.', u'Cisse P.', u'Gouffran Y.', u'Haidara M.', u'Riviere E.', u'Williamson M.']","[u'Cech P. ', u'Drogba D.', u'Filipe Luis', u'Ramires', u'Remy L.', u'Schurrle A.', u'Zouma K.']","[(u'Alnwick J. ', u'Elliot R.'), (u'Drogba D.', u'Willian'), (u'Cisse P.', u'Cabella R.'), (u'Filipe Luis', u'Azpilicueta C.'), (u'Schurrle A.', u'Oscar'), (u'Williamson M.', u'Ameobi S.')]",Pardew A.,Mourinho J.
Stoke City,Manchester United,1/1/2015,D,1,1,Oliver M. (Eng),27203,Bet365 Stadium (Stoke on Trent),0.34,0.66,11,6,2,2,5,4,,,14,10,11,7,2,2,1,1,8,12,,,4 - 4 - 2,3 - 1 - 4 - 2,"[u'Arnautovic M.', u'Begovic A. ', u'Cameron G.', u'Crouch P.', u'Diouf M.', u'Muniesa M.', u""N'Zonzi S."", u'Pieters E.', u'Shawcross R. ', u'Walters J.', u'Whelan G.']","[u'Carrick M.', u'de Gea D. ', u'Evans J.', u'Falcao', u'Jones P.', u'Mata', u'Rooney W. ', u'Shaw L.', u'Smalling C.', u'van Persie R.', u'Young A.']","[u'Adam C.', u'Assaidi O.', u'Bardsley P.', u'Butland J. ', u'Huth R.', u'Shenton O.', u'Wilson M.']","[u'Blackett T.', u'Fletcher D.', u'Herrera A.', u'Januzaj A.', u'Lindegaard A. ', u'Rafael', u'Wilson J.']","[(u'Assaidi O.', u'Arnautovic M.'), (u'Herrera A.', u'Falcao'), (u'Januzaj A.', u'Shaw L.'), (u'Rafael', u'Young A.')]",Hughes M,van Gaal L.
Southampton,Hull City,4/11/2015,W,2,0,Friend K. (Eng),30359,St. Mary's Stadium (Southampton),0.53,0.47,9,14,4,3,3,6,,,10,9,2,5,2,0,3,2,7,11,2,0,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Alderweireld T.', u'Bertrand R.', u'Davis K. ', u'Davis S.', u'Fonte J. ', u'Long S.', u'Mane S.', u'Pelle G.', u'Schneiderlin M.', u'Wanyama V.', u'Yoshida M.']","[u'Aluko S.', u'Bruce A.', u'Chester J.', u'Dawson M. ', u'Elmohamady A.', u'Harper S. ', u'Huddlestone T.', u'Livermore J.', u'McShane P.', u""N'Doye D."", u'Quinn S.']","[u'Clyne N.', u'Elia E.', u'Gazzaniga P. ', u'Reed H.', u'Tadic D.', u'Targett M.', u'Ward-Prowse J.']","[u'Brady R.', u'Diame M.', u'Hernandez A.', u'McGregor A. ', u'Robertson A.', u'Rosenior L.', u'Sagbo Y.']","[(u'Elia E.', u'Long S.'), (u'Diame M.', u'Chester J.'), (u'Hernandez A.', u'Aluko S.'), (u'Tadic D.', u'Mane S.'), (u'Ward-Prowse J.', u'Wanyama V.)(Penalty'), (u'Sagbo Y.', u'Huddlestone T.')]",Koeman R.,Bruce S.
Liverpool,West Brom,10/4/2014,W,2,1,Oliver M. (Eng),44708,Anfield Road (Liverpool),0.55,0.45,19,8,7,4,5,4,,,17,14,5,5,3,2,3,5,12,15,2,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Coutinho', u'Gerrard S. ', u'Henderson J.', u'Lallana A.', u'Lambert R.', u'Lovren D.', u'Manquillo J.', u'Mignolet S. ', u'Moreno A.', u'Skrtel M.', u'Sterling R.']","[u'Berahino S.', u'Brunt C. ', u'Dawson C.', u'Dorrans G.', u'Foster B. ', u'Gamboa C.', u'Gardner C.', u'Lescott J.', u'Morrison J.', u'Pocognoli S.', u'Sessegnon S.']","[u'Balotelli M.', u'Borini F.', u'Johnson G.', u'Jones B. ', u'Markovic L.', u'Lucas Leiva', u'Toure K.']","[u'Baird Ch.', u'Blanco S.', u'McAuley G.', u'Mulumbu Y.', u'Myhill B. ', u'Samaras G.', u'Yacob C.']","[(u'Balotelli M.', u'Lambert R.'), (u'Blanco S.', u'Morrison J.'), (u'Johnson G.', u'Manquillo J.'), (u'Mulumbu Y.', u'Dorrans G.'), (u'Lucas Leiva', u'Coutinho'), (u'Samaras G.', u'Brunt C.')]",Rodgers B.,Irvine A.
